"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/188628687/1732935021","Thu Sep 09 05:26:40 +0000 2010","Eagles/76ers/Phils",,,,,,,,,,,,,,,,,,,,,"0","29512","1319","1467","false","188628687","false","false","false","","6379","@Imagine_Life2",,"false","https://pbs.twimg.com/profile_images/1862690603089203200/JiijVEkK_normal.jpg","","32734","https://twitter.com/PromotesXPlus","user","https://x.com/PromotesXPlus","PromotesXPlus",,"@maggieNYT So it wouldn't be far fetched to say that a lot of folks will be in trouble in the near future coming out or Mueller's investigation?","Sun Sep 03 23:59:17 +0000 2017"
"false","true",,"Wed Jan 06 00:26:34 +0000 2016","Nome de plume of a left-leaning European social democrat who spends way too much time on Twitter discussing international politics.",,,,,,,,,,,,,,,,,,,,,"0","23632","135","395","true","4719618375","false","false","false","Ankh-Morpork","5","Itsami Jeiotiji","1000519260806971393","false","https://pbs.twimg.com/profile_images/688138582746238976/ip_nfXOc_normal.jpg","","3254","https://twitter.com/ItsamiJeiotiji","user","https://x.com/ItsamiJeiotiji","ItsamiJeiotiji",,"@johncusack It's a race between Mueller's Trump investigation and Trump's diseased mind. Which will break first and will it be soon enough?","Sun Sep 03 23:52:03 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/845670770747453440/1691648707","Sat Mar 25 16:16:38 +0000 2017","🇺🇸",,,,,,,,,,,,,,,,,,,,,"0","254142","1241","5127","true","845670770747453440","false","false","false","","1439","JAB",,"false","https://pbs.twimg.com/profile_images/1644981989878165504/6ERt7hfK_normal.jpg","","40631","https://twitter.com/Jeffsix11","user","https://x.com/Jeffsix11","Jeffsix11",,"@complxgrl @uncloudytweet @nitronut128 @cottone_robert @C_A_N_S_T @runningirl66 @PotPolitics @Joseph64686625 @Abigail86502467 @KangSambo @Anchower @POTUSThesaurus @bravo761811 @electrotech11 @crt39437 @ReverendSmith1 @thewiselady2 @edisn @johnchino01 @stopinvasion1 @We_R_an0nym0us @LarryJo73473714 @NoTrumpians @lisalove1107 @humorousmoniker @altrobertalt @CLMSQ2 @NotBodhisattva @debiowens @Lakerfrom86 @apperceiver @TJMastersson @WenMaMa2 @Joseph_Kott @CultJamPro @santori_lisa @PVindex @Lenardhscott101 @ForMotionCreatv @MarkGrammercy @OneVoiceUS @MarshaPeters919 @babysgramma @tj1956 @TRUMP4H0PE @ralphshields313 @BeyondWTF @CtBrokerRoks @GiorgosDrv @realDonaldTrump False. Trump tripped over his own feet with his firing of Comey, he was trying to obstruct the Russia investigation which led to Mueller.","Sun Sep 03 23:35:05 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/3151461036/1491948562","Sun Apr 12 14:20:26 +0000 2015","Harvard and CIA. Writer. Linguist. Political operative. Food enthusiast. Friend. Footballer. Half Brit. Half American. 100% Californian.",,,,,,,,,,,,,,,,"architectureweek.com","http://www.architectureweek.com","0","23","https://t.co/JyAyLdJSNE","0","43070","1042","4589","true","3151461036","false","false","false","California","72","Rachel Liz Grossman","978117799905128448","false","https://pbs.twimg.com/profile_images/1676010184391663616/Zo4RBEGK_normal.jpg","","45589","https://twitter.com/rlizgrossman","user","https://x.com/rlizgrossman","rlizgrossman",,"@DavidWetherell But then he will be replaced by somebody who could interfere with Mueller investigation.","Sun Sep 03 23:30:28 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/791444624992706560/1553044591","Thu Oct 27 01:01:17 +0000 2016","Threads https://t.co/OPINsHVsFw
Bluesky https://t.co/J4Av229Gnu
Spoutible https://t.co/MIPk9II4Jn","threads.net/@1.paul.a","https://www.threads.net/@1.paul.a","8","31","https://t.co/OPINsHVsFw","bsky.app/profile/1paul.…","https://bsky.app/profile/1paul.bsky.social","40","63","https://t.co/J4Av229Gnu","spoutible.com/Paul_A","https://spoutible.com/Paul_A","74","97","https://t.co/MIPk9II4Jn",,,,,,"0","151","708","225","true","791444624992706560","false","false","false","An Undisclosed Location","1876","Paul A.",,"false","https://pbs.twimg.com/profile_images/1204564148346085381/3KA5TEtW_normal.jpg","","62378","https://twitter.com/1Paul_A","user","https://x.com/1Paul_A","1Paul_A",,"@DineshDSouza @realDonaldTrump Quick!  Tell Mueller he's wasting his time!!  So sad that the Russia investigation isn't a CSI episode.  Wrap it all up in an hour.","Sun Sep 03 23:29:13 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/876125632945639424/1497722353","Sat Jun 17 17:13:23 +0000 2017","Replacing Trump with Clinton since 2017",,,,,,,,,,,,,,,,,,,,,"0","0","8","0","false","876125632945639424","false","false","false","Denver, CO","104","Cognitive Dissonance",,"false","https://pbs.twimg.com/profile_images/876137116912177153/k0wkOCZw_normal.jpg","","12855","https://twitter.com/CogDisTron","user","https://x.com/CogDisTron","CogDisTron",,"Is President Clinton shaken by Mueller's Russia investigation?","Sun Sep 03 23:04:05 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/3278002094/1469501797","Mon Jul 13 01:54:08 +0000 2015","Architect who loves using napkins for first drafts. Loves office supplies and my family.",,,,,,,,,,,,,,,,,,,,,"0","1306","80","316","false","3278002094","false","false","false","Colorado, USA","4","Seth Weiss",,"false","https://pbs.twimg.com/profile_images/757771380309958657/PfWvLgLs_normal.jpg","","2271","https://twitter.com/SethWeissCO","user","https://x.com/SethWeissCO","SethWeissCO",,"Mueller's investigation just got a boost - and another Trump associate may be in its crosshairs https://t.co/2VktNeK09s","Sun Sep 03 23:03:43 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/2836421/1701617844","Thu Mar 29 13:15:41 +0000 2007","The place for in-depth analysis, political commentary and diverse perspectives to #UnderstandMore.",,,,,,,,,,,,,,,,"m.youtube.com/msnbc","http://m.youtube.com/msnbc","0","23","https://t.co/pSzwz3LYa3","0","814","5066184","797","true","2836421","true","false","false","","72248","MSNBC",,"false","https://pbs.twimg.com/profile_images/1731336840383184896/XMhEBdPu_normal.jpg","","309535","https://twitter.com/MSNBC","user","https://x.com/MSNBC","MSNBC","Business","Is President Trump shaken by Mueller's Russia investigation? https://t.co/q02Ju9Tdo8 https://t.co/N7VQcsoRKe","Sun Sep 03 23:03:12 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/68784628/1513452913","Tue Aug 25 19:33:44 +0000 2009","Aloha in paradise retired USN E1-06. #BLM #Resist #Veterans4Kamala #VOTE #RollTide #SF49ers #LakeShow #Braves “Times a scarce commodity spend it wisely""",,,,,,,,,,,,,,,,"linkedin.com/in/michael-sin…","http://linkedin.com/in/michael-singleton-4374127","0","23","https://t.co/h1wl2oQwFo","0","101527","12158","9121","true","68784628","false","false","false","O‘ahu, HI","749","Capt M J Singleton 🇺🇸","1679630993312079872","false","https://pbs.twimg.com/profile_images/1590945028012093445/1cOVbcmt_normal.jpg","","101271","https://twitter.com/NavyCaptRet63XX","user","https://x.com/NavyCaptRet63XX","NavyCaptRet63XX",,"@merrowe863 @seaghost78 @TheRickWilson Thinking to keep the intrigue and interests going; Rick knows more than he'll publish I'm sure. I'll just wait on Mueller's investigation.","Sun Sep 03 23:00:32 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/780940322947801088/1515871776","Wed Sep 28 01:20:56 +0000 2016","Arizona Democrat--blue wave 2018-2020. do not follow if not serious-will block you.. retired state 22 years. Dallas Cowboy for life.American Bad Hombre..🇲🇽🇺🇸🌊",,,,,,,,,,,,,,,,,,,,,"0","30441","1520","1639","true","780940322947801088","false","false","false","Douglas, AZ","1279","e.c. marquez","1020763999057694720","false","https://pbs.twimg.com/profile_images/911741509992452096/GgQShAk-_normal.jpg","","43140","https://twitter.com/ezmarquez44","user","https://x.com/ezmarquez44","ezmarquez44",,"distraction's from Mueller's kick ass investigation !! https://t.co/temI9vmRxI","Sun Sep 03 22:57:22 +0000 2017"
