"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","false","https://pbs.twimg.com/profile_banners/47296192/1690795295","Mon Jun 15 09:06:54 +0000 2009","radical left lunatic",,,,,,"0","97349","3418","4497","true","47296192","false","false","false","Nowhere, man","3634","Joe Remi same at the good place","1857197372419584149","false","https://pbs.twimg.com/profile_images/1794984415107670016/50URD4PE_normal.jpg","","404636","https://twitter.com/JoeOfTheNorth","user","https://x.com/JoeOfTheNorth","JoeOfTheNorth","Mueller's gonna notice, too: ""You were hiring and firing based on what you thought would obstruct this investigation."" https://t.co/ATHVO3PpAU","Thu Sep 14 23:59:54 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/1957304047/1381637980","Sat Oct 12 18:47:21 +0000 2013","#LoveNotHate #FaithNotFear #MedicareForAll #FightFor15 #Union Thank God and Voters for removing trump.","reverbnation.com/truthbytz/","http://www.reverbnation.com/truthbytz/","0","23","https://t.co/WwLwagqaTW","0","44074","2293","4662","true","1957304047","false","false","false","In The Light ","3114","Tyler",,"false","https://pbs.twimg.com/profile_images/378800000863279794/IKYvZ7kJ_normal.jpeg","","80232","https://twitter.com/TruthByTZ","user","https://x.com/TruthByTZ","TruthByTZ","@Tonycuz @PaulSorrentino3 @freckle_red @davidnist @Quandery @StarLord35 @CakedaddyINTL @Kaleb2200 @slayermode83 @Bigsky1977Anne @LauraWi51358387 @MrToronto1 @hockeygirl_CA @liz_zze @SupaReaper @Newsericks @Robin_and_Jesse @inartic @IamTheCrime @JMJLyons @AchmarBinSchibi @madamx12369 @fupan26 @SailingCarol @Carlene_Meyers @teddy_cat1 @garden_heidi @RegimeChangeInc @problogdude2 @EYE_KILL_IT @BarbaraLNewsome @Ellahbie @goslee_aaron @YoungSocDems @whattheplucked @Gremlinbroom @mistycat1 @livemusic4me @hobbitj @__Reenie__ @fasteddiekc @rhorseranch_joy @mouse_clicker @amydipa @BettieRose100 @MimiTexasAngel @AnnRCY @NvrDoBetter @NastyRhinoceros @amozu16 Some things you should kno: I despise tRump I pray he is impeached every day I'd donate to the Mueller investigation if it would help","Thu Sep 14 23:51:02 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/14787206/1492722606","Thu May 15 15:12:42 +0000 2008","Long distance hiker, hermit, primitive cabin dweller, seeker.    #Twitterexodus",,,,,,"0","454918","2811","1814","false","14787206","false","false","false","Middle of Nowhere","15671","Crow","1842967137713049648","false","https://pbs.twimg.com/profile_images/1323736781917835267/Yt3hjX3o_normal.png","","309366","https://twitter.com/sistercrow","user","https://x.com/sistercrow","sistercrow","@aliasvaughn Mueller has a separate investigation just about Sessions.  I learned about it when I called the DC Attorney General.","Thu Sep 14 23:48:16 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/81903270/1719085560","Mon Oct 12 18:59:21 +0000 2009","Love the Flyers 🖤🧡, Phillies 💙❤️, & my kids & books & the Boss & my husband & the shore & newspapers & Jameson’s",,,,,,"0","119660","658","2019","true","81903270","false","false","false","United States","3656","Mickey 🌻","1536730558553894912","false","https://pbs.twimg.com/profile_images/1630698277099241476/I7yrscBm_normal.jpg","","103058","https://twitter.com/jerzeygirl99","user","https://x.com/jerzeygirl99","jerzeygirl99","@PressSec Lying about Comey flies in the face of reality &amp; is an attempt to undermine Mueller investigation. (1/2)","Thu Sep 14 23:44:23 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/821016767203901440/1611113430","Mon Jan 16 15:30:25 +0000 2017","",,,,,,"0","177014","7301","1675","true","821016767203901440","false","false","false","","984","Blank Slate",,"false","https://pbs.twimg.com/profile_images/1184264103344275456/ads4YR5n_normal.jpg","","194164","https://twitter.com/blankslate2017","user","https://x.com/blankslate2017","blankslate2017","@gregpinelo NYT suggests that lawyers + Bannon/Priebus advised against it b/c of legal risk on obstruction. It ties to the Mueller investigation.","Thu Sep 14 23:43:24 +0000 2017"
"false","true",,"Tue Jan 26 02:22:30 +0000 2016","",,,,,,"0","0","0","0","false","4847755587","false","false","false","","0","david baskin",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","8","https://twitter.com/DavidBaskin","user","https://x.com/DavidBaskin","DavidBaskin","@andersoncooper  Love your show! 1. How will Mueller communicate findings of his special investigation? Will it be public via a report?","Thu Sep 14 23:34:02 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/2160675493/1491698807","Mon Oct 28 10:52:49 +0000 2013","Dad.",,,,,,"0","1749","35","20","false","2160675493","false","false","false","Rochester NH","24","Bryan Stanley",,"false","https://pbs.twimg.com/profile_images/926591807571492864/uxCY_rSH_normal.jpg","","3460","https://twitter.com/BStan62","user","https://x.com/BStan62","BStan62","@KenDilanianNBC @counterchekist Luckily his name is not Mueller, so he can spout off whatever he wants it won't matter one iota to he investigation","Thu Sep 14 23:31:17 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/837480361152106496/1499635905","Fri Mar 03 01:50:52 +0000 2017","Portrait Artist, Political Activist. Resistance only. No lists.",,,,,,"0","130048","39752","25777","true","837480361152106496","false","false","false","Cinnaminson, NJ / Philadelphia","1401","Michael Grossman",,"false","https://pbs.twimg.com/profile_images/1080667453078884353/zaBmZYFU_normal.jpg","","146115","https://twitter.com/MichaelArt123","user","https://x.com/MichaelArt123","MichaelArt123","On Chris Matthews: NYT says: ""Trump is obsessed with the independence of the Robert Mueller led investigation.""","Thu Sep 14 23:24:08 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/431198790/1421675613","Thu Dec 08 01:18:32 +0000 2011","The left is often not correct, the right is often not right, and we the people are often wronged.",,,,,,"0","95321","4401","3805","false","431198790","false","false","false","USA, Shadowbanned Country","3849","Election Fraud has dire Consequences","1852356393560342748","false","https://pbs.twimg.com/profile_images/1179406624655642624/ZqJHrtg__normal.jpg","","207860","https://twitter.com/HaleyTessIsis","user","https://x.com/HaleyTessIsis","HaleyTessIsis","Russia on Twitter, this is #Mueller 's line of investigation now?

What a clown 
🤡🤡🤡🤡🤡 https://t.co/zZHjYKa73V","Thu Sep 14 23:21:24 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/345514982/1723133185","Sat Jul 30 18:39:52 +0000 2011","Proud Veteran, mother and nurse. Warrior for justice. Country over party. Loves books, nature, perpetual learning. What you accept, you teach.",,,,,,"0","27843","370","480","true","345514982","false","false","false","California, USA","2125","Jo ☮️ 🌊","1827714795333951827","false","https://pbs.twimg.com/profile_images/1821578673042104320/akNxknUE_normal.jpg","","19644","https://twitter.com/DoubleJay54","user","https://x.com/DoubleJay54","DoubleJay54","@KenDilanianNBC @counterchekist Follow the money. Putting my trust in Mueller investigation. All others are compromised or bought and paid for.","Thu Sep 14 23:13:08 +0000 2017"
