"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","true",,"Sun Oct 12 03:30:01 +0000 2008","Proud mom, wife, and animal lover. Love politics & movies. New favorite movie, “Black Panther”.  Love over hate. Will push back until you come to your senses.",,,,,,"0","20597","102","496","true","16703837","false","false","false","USA ","6","Bereal struggles shape You for your purpose",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","12487","https://twitter.com/per354","user","https://x.com/per354","per354","@davidfrum Whenever he becomes erratic, Something is about to come down in the Mueller’s investigation.","Sun Nov 19 23:54:23 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/3517272315/1441828077","Tue Sep 01 23:20:21 +0000 2015","",,,,,,"0","1962","27","34","false","3517272315","false","false","false","Plainville, CT","0","Christina Mercer","1025067693332938752","false","https://pbs.twimg.com/profile_images/846483261744328705/omlHhrqF_normal.jpg","","1442","https://twitter.com/chrissiedkny1","user","https://x.com/chrissiedkny1","chrissiedkny1","@CillizzaCNN He must be so nervous about the Mueller investigation that he is just losing all control of his senses.  He is lashing out viciously just about on a daily basis now.  This is similar to a child having a temper tantrum.  The question is, how long can he keep this up?","Sun Nov 19 23:43:43 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/932047991405363200/1698635349","Sun Nov 19 00:48:52 +0000 2017","Nature. Music. Cats. Traveling. Friends. Tech. Energy","meowmix.com","https://www.meowmix.com/","0","23","https://t.co/UA0yiivAX3","0","95731","7457","1910","true","932047991405363200","false","false","false","United States","3045","Felis","1639556374358261760","false","https://pbs.twimg.com/profile_images/1576951927371358208/jwHEqTGO_normal.jpg","","25642","https://twitter.com/FelisChonk","user","https://x.com/FelisChonk","FelisChonk","@jackieaxeNH @ebishop1966 @FrankLuntz Podesta is probably implicated in Mueller investigation","Sun Nov 19 23:42:33 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/3309219404/1638732934","Sat Aug 08 01:59:27 +0000 2015","Resister Democrat 
#HereRightMatters 🇺🇸  #TruthMatters
#JusticeMatters ⚖ #NoJusticeNoUnity 
#Tolerance #Diversity",,,,,,"0","387912","6374","7390","true","3309219404","false","false","false","Texas, USA","6555","Daniel Chestnut","1407546500192821250","false","https://pbs.twimg.com/profile_images/822642463756185602/QtFYI9za_normal.jpg","","347031","https://twitter.com/chestnut_daniel","user","https://x.com/chestnut_daniel","chestnut_daniel","@RyanKurth3 @mattmfm Nothing you said helps Trump at all. He's got Mueller and the best Investigation team crawling around all over him the campaign team. Many supeonas, indictments, and charges now, more to come. We call what you did here in this thread ""whataboutism"". We're just trying to keep up.","Sun Nov 19 23:41:53 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/932160152538570753/1511130139","Sun Nov 19 08:14:33 +0000 2017","Regular News & Fantasy Sports nerds who are fascinated by the Mueller Investigation. Just for fun. Just fans of, not associated with Full Frontal with Sam Bee.",,,,,,"0","217","242","292","false","932160152538570753","false","false","false","United States","42","Mueller Investigation Fantasy Indictment!!","933837672543502336","false","https://pbs.twimg.com/profile_images/933888372673724416/ZdAV4k8S_normal.jpg","","248","https://twitter.com/fantasyindict","user","https://x.com/fantasyindict","fantasyindict","We are playing with a 3 teams, 10 players per roster, waiver process via email with budget of $100 (we’ll update on waiver claims if anyone cares) #fantasyindictment #MuellerInvestigation","Sun Nov 19 23:41:28 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/3110568878/1509654928","Fri Mar 27 17:17:30 +0000 2015","Mom to a teen with autism. I speak my mind. Foul mouthed. 🏈 Fanatic, 📺 Junkie, Horror Movie Freak. Avid Reader. Chocoholic, Frappuccino lover. Proud #Resister",,,,,,"0","649","1593","1671","true","3110568878","false","false","false","Pacific NW  #StillWithHer #Resist","590","Hailey Renee 🌊🇺🇸🌊🇺🇸","934585671594885120","false","https://pbs.twimg.com/profile_images/1088987018233753600/TBJ8T4hX_normal.jpg","","13264","https://twitter.com/PacificNWMom","user","https://x.com/PacificNWMom","PacificNWMom","@realDonaldTrump You know what a very big deal in the great nation of the USA is TREASON. Which you and everyone of your cronies will go down for once Mueller finishes his investigation. So please get off the shitter and start attempting to be a president before your kicked out of office.","Sun Nov 19 23:38:46 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/846030794460037120/1561894401","Sun Mar 26 16:07:14 +0000 2017","River guide and environmentalist. Love my rescue dogs and baseball.  #Resist",,,,,,"0","16792","1473","1849","true","846030794460037120","false","false","false","Pocono Mountains in PA","4693","Paul Smith",,"false","https://pbs.twimg.com/profile_images/1051571839288442880/1m8Ln6iN_normal.jpg","","35151","https://twitter.com/Poconosguy","user","https://x.com/Poconosguy","Poconosguy","@jaketapper Jake, the man is clearly unhinged and with more indictments in the Mueller investigation pending, he is acting out like a 2 year old child does when he doesn't get his way.","Sun Nov 19 23:35:51 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/325001316/1682375951","Mon Jun 27 15:38:01 +0000 2011","NBC News Justice and Intelligence Correspondent, based in DC.  Reach me at DilanianNBC@proton.me","nbcnews.com","http://www.nbcnews.com","0","23","https://t.co/HPCb6BAmTY","0","4885","186693","2729","false","325001316","true","false","false","Washington, DC","419","Ken Dilanian",,"false","https://pbs.twimg.com/profile_images/1811774790287466497/u2fQOE6A_normal.jpg","","32570","https://twitter.com/KenDilanianNBC","user","https://x.com/KenDilanianNBC","KenDilanianNBC","A Trump ally calls Mueller investigation “a classic Gambino style roll up.”  But Trump’s lawyers tell him it will be over by Christmas.  https://t.co/Rm3lfyv6nd","Sun Nov 19 23:35:12 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/263039782/1623956843","Wed Mar 09 07:30:49 +0000 2011","Archaeologist | Streamer | Extra Life Team Tomb Raider Community | @ArchaeoGameCo Member
Avatar @zulcakes
Banner @TheStardust77
She/Her","twitch.tv/indycroftcom","https://www.twitch.tv/indycroftcom","0","23","https://t.co/eButxgSY8u","0","209055","1276","1369","true","263039782","false","false","false","United States","3937","L.E. Croft",,"false","https://pbs.twimg.com/profile_images/1295156845745598465/OTrpl3I__normal.jpg","","30550","https://twitter.com/IndyCroftcom","user","https://x.com/IndyCroftcom","IndyCroftcom","@JRMilward Right now, until mid-term elections next year, our only hope is the investigation currently being conducted by Mueller.","Sun Nov 19 23:33:28 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/539275948/1689061151","Wed Mar 28 18:31:42 +0000 2012","Film and Television Editor, Comic Book Writer/Artist IG: @AdamLemnah","linktr.ee/adamlemnah","https://linktr.ee/adamlemnah","0","23","https://t.co/ISYZYzhuHj","0","15212","306","634","true","539275948","false","false","false","Lost Angeles","601","Adam Lemnah",,"false","https://pbs.twimg.com/profile_images/1560688640795090944/cesmL76g_normal.jpg","","12124","https://twitter.com/AdamLemnah","user","https://x.com/AdamLemnah","AdamLemnah","@20committee Regardless of whether he’s under investigation or not, at this pace they won’t indict him until 2020. I respect Mueller’s thoroughness, but I suspect that Team Trump expects the American people will lose interest without any juicy indictments in the near future.","Sun Nov 19 23:32:53 +0000 2017"
