"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","true","https://pbs.twimg.com/profile_banners/269404047/1527048350","Sun Mar 20 18:18:27 +0000 2011","sonny",,,,,,"0","40112","401","643","true","269404047","false","false","false","Miami, FL","112","gun75",,"false","https://pbs.twimg.com/profile_images/1257528504599666690/Q5YqHbJW_normal.jpg","","9283","https://twitter.com/sonny6575","user","https://x.com/sonny6575","sonny6575","@dcexaminer So let’s get this straight. Mueller,my advice ,  close your company and nothing will happen, that’s not an investigation, That’s friendship","Sun Nov 12 23:59:12 +0000 2017"
"false","true",,"Thu Sep 21 17:36:16 +0000 2017","Independent for Trump, #MAGA. I would like to see more businessmen in government and far less politicians.",,,,,,"0","19012","736","1518","false","910920627523112961","false","false","false","","637","Country First!",,"false","https://pbs.twimg.com/profile_images/960666507087962113/w1JeaIP7_normal.jpg","","12055","https://twitter.com/AzzarNTmurt","user","https://x.com/AzzarNTmurt","AzzarNTmurt","@ScottPresler @CyndiRocks1 No chance. Mueller is after Trump only. Either get him or prolong the investigation to sabotage his ptesidency.","Sun Nov 12 23:58:08 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/4669251013/1727538914","Mon Dec 28 19:57:27 +0000 2015","Proud Woke Snowflake. Scientist. #VoteBlueToSaveAmerica 
 #TrumpIsATraitor
#GOPWarOnWomenContinues
#PhuckProject2025
#WeWillNotGoQuietlyBackToThe1800s",,,,,,"0","200006","11188","12189","true","4669251013","false","false","false","Colorado, USA","28945","I DISSENT!","1394041609281409025","false","https://pbs.twimg.com/profile_images/1854669119154798594/AjzGW5q5_normal.jpg","","178494","https://twitter.com/Msgargoyle13","user","https://x.com/Msgargoyle13","Msgargoyle13","Mueller Immediately Closes Investigation After Hearing Putin Proclaim His Innocence

https://t.co/C4yZbL3Nlv","Sun Nov 12 23:57:50 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/26077330/1481161338","Mon Mar 23 20:04:01 +0000 2009","Videos, photos and News .","twitch.tv/kre8iv","https://www.twitch.tv/kre8iv","0","23","https://t.co/e5aN7G6JKv","0","31","4112","4137","false","26077330","false","false","false","New Jersey","2419","Kre8iv",,"false","https://pbs.twimg.com/profile_images/599944847353585664/uQnGSFK4_normal.png","","24931","https://twitter.com/roroduck","user","https://x.com/roroduck","roroduck","The New Yorker: Mueller Immediately Closes Investigation After Hearing Putin Proclaim His Innocence. https://t.co/hNmRfTNZ4g","Sun Nov 12 23:55:59 +0000 2017"
"false","true",,"Fri Dec 17 12:49:02 +0000 2010","",,,,,,"0","201","17","34","false","227657645","false","false","false","","2","Judy Swett",,"false","https://pbs.twimg.com/profile_images/718500421275230208/SZkdajbu_normal.jpg","","1134","https://twitter.com/sisof853","user","https://x.com/sisof853","sisof853","Mueller Immediately Closes Investigation After Hearing Putin Proclaim His Innocence https://t.co/YVoDzOcwsH","Sun Nov 12 23:55:24 +0000 2017"
"false","true",,"Thu May 23 08:42:48 +0000 2013","",,,,,,"0","7318","38","20","true","1450911956","false","false","false","","481","a cool amphibian",,"false","https://pbs.twimg.com/profile_images/378800000663413546/93c6940e98f9e6fda63e4281b1c0723c_normal.jpeg","","6796","https://twitter.com/themetalenock","user","https://x.com/themetalenock","themetalenock","@ggreenwald The whole ""we do it so it's okay when they do it"" rational is counter productive in the grand scheme of things. I beleive we should stop regime changes. But to deflect and ignore some of this stuff that has come out of the mueller investigation is just puting gas on a issue","Sun Nov 12 23:55:19 +0000 2017"
"false","true",,"Mon Jul 18 03:54:41 +0000 2016","At age 19 I wrote a letter to our County officials to defend a neighbor. I found out my pen is a mighty instrument I wield often when needed. 2020 will be more.",,,,,,"0","2378","71","319","true","754887086440939520","false","false","false","Duquette, Minnesota","1500","Sharon Eveland-Smith",,"false","https://pbs.twimg.com/profile_images/1293301692377772034/zXFHPQ1E_normal.jpg","","11848","https://twitter.com/SmithEveland","user","https://x.com/SmithEveland","SmithEveland","Mueller should have him front and center in the investigation. Put pressure on him to get the rats out of hiding🐭 https://t.co/XcoZcPnOWh","Sun Nov 12 23:53:42 +0000 2017"
"false","true",,"Mon Aug 21 19:45:18 +0000 2017","",,,,,,"0","24","13","110","false","899719077475823617","false","false","false","St Marys, PA","1","Rose Shell",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1266","https://twitter.com/RoseShell9","user","https://x.com/RoseShell9","RoseShell9","@JudicialWatch I think we need accountability in the Mueller investigation he has all the information he needs to start probing the Clinton foundation and the Podesta group and he’s not he’s trying to go after Trump to get rid of him because he was for Obama and Clinton he needs to get out","Sun Nov 12 23:53:30 +0000 2017"
"false","false",,"Mon Jun 08 20:50:09 +0000 2009","",,,,,,"0","32268","182","314","true","45666869","false","false","false","","426","takedown",,"false","https://pbs.twimg.com/profile_images/831396047503003648/dvm4yoLP_normal.jpg","","10395","https://twitter.com/takedown888","user","https://x.com/takedown888","takedown888","@dinkydudd @DavidWeiss9 @batesdavidp @RealKidPoker Mueller is not going to risk this investigation by allowing anything to leak to the public, he has one shot.  Those first indictments are to show others involved that he isn't messing around.","Sun Nov 12 23:52:43 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/829346036078370816/1631775364","Wed Feb 08 15:07:58 +0000 2017","I'll be taking these Huggies and whatever cash ya got.",,,,,,"0","28451","1084","2076","false","829346036078370816","false","false","false","Maricopa, AZ","3373","H.I. McDonough","961773119076679680","false","https://pbs.twimg.com/profile_images/1438396246213861381/-r9wyfyi_normal.jpg","","18612","https://twitter.com/neuropatriot","user","https://x.com/neuropatriot","neuropatriot","Mueller agrees with genius Trump, immediately closes investigation after hearing Putin proclaim his innocence. 🇺🇸 https://t.co/uXd45ZswVZ","Sun Nov 12 23:52:21 +0000 2017"
"false","false",,"Mon Jun 08 20:50:09 +0000 2009","",,,,,,"0","32268","182","314","true","45666869","false","false","false","","426","takedown",,"false","https://pbs.twimg.com/profile_images/831396047503003648/dvm4yoLP_normal.jpg","","10395","https://twitter.com/takedown888","user","https://x.com/takedown888","takedown888","@dinkydudd @DavidWeiss9 @batesdavidp @RealKidPoker Right, that's exactly what I'm saying, the evidence (whatever there is) is with Mueller, and until the investigation is complete we won't see it.  Which is why it's false to say there is no evidence when that information is not public.","Sun Nov 12 23:51:18 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/216270430/1556318440","Tue Nov 16 06:47:42 +0000 2010","Due Diligence Connoisseur #NavyVet
#TheResistance #VetsAgainstTrump 
#TrumpRussia #Russiagate #DefendDACA #ArrestTrumpNow #CBD for #PTSD #ResistanceFollowBack",,,,,,"0","305080","7489","8482","true","216270430","false","false","false","Kansas City","11465","StockScout1","1022690988534456320","false","https://pbs.twimg.com/profile_images/1331845841/1cREZsyXtAAEDAAIg_3OEDg__.128_normal.png","","336591","https://twitter.com/StockScout1","user","https://x.com/StockScout1","StockScout1","The Good News for Sessions: He'll be before the House Judiciary Committee. Where They will throw him a lifeline, to no affect by Mueller’s Investigation https://t.co/Tt8TDdMDTd","Sun Nov 12 23:51:15 +0000 2017"
