"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true",,"Thu Jun 03 21:52:59 +0000 2010","#MoscowMitch ..I don't argue with the Mentally Challenged or Trump Idiots....",,,,,,,,,,,,,,,,"0","60021","1525","4658","true","151633708","false","false","false","","1045","B. Lloyd",,"false","https://pbs.twimg.com/profile_images/822328253935325184/2ae8H5US_normal.jpg","","59568","https://twitter.com/kygal10","user","https://x.com/kygal10","kygal10",,"Donald Trump Jr. Hires Crime Mob Lawyer for Russia Investigation @alternet https://t.co/JBYvju5N3e","Mon Jul 10 23:57:38 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3241207796/1495944092","Wed Jun 10 09:43:39 +0000 2015","https://t.co/FXSQiDv3tk","about.me/coppinger","http://about.me/coppinger","0","23","https://t.co/FXSQiDv3tk",,,,,,"about.me/coppinger","https://about.me/coppinger","0","23","https://t.co/3KWA9j83bu","0","18049","96","350","true","3241207796","false","false","false","New Zealand","290","Stephen Coppinger",,"false","https://pbs.twimg.com/profile_images/750903596242264066/Ql2e8LK1_normal.jpg","","8734","https://twitter.com/dandilorum","user","https://x.com/dandilorum","dandilorum",,"I asked Trump voters in Michigan about the Russia investigation. They said it's fake news. https://t.co/TgZObYGprL via @voxdotcom","Mon Jul 10 23:54:29 +0000 2017"
,,,,,,"false","true",,"Sun Feb 20 02:28:50 +0000 2011","",,,,,,,,,,,,,,,,"0","3818","695","3042","false","254818045","false","false","false","","121","Edith Stafford",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","54589","https://twitter.com/message1mil","user","https://x.com/message1mil","message1mil",,"I asked Trump voters in Michigan about the Russia investigation. They said it's fake news. https://t.co/4OxJa2PL9J via @voxdotcom","Mon Jul 10 23:49:00 +0000 2017"
,,,,,,"false","true",,"Sun Aug 17 07:24:42 +0000 2008","Liberal Democratic woman in a very red state. Retweets do not constitute an endorsement.",,,,,,,,,,,"page.is/marian","http://page.is/marian","0","22","http://t.co/KYDnVYxu0S","0","37839","5181","5049","false","15880390","false","false","false","United States","448","Marian","905233126867165184","false","https://pbs.twimg.com/profile_images/967866679857311744/DQ6GfglV_normal.jpg","","108086","https://twitter.com/mkaee","user","https://x.com/mkaee","mkaee",,"Trump Jr.’s Latest Move Proves That Russia Investigation Is Closing In On Trump (DETAILS) https://t.co/nf22qFiZj9","Mon Jul 10 23:48:46 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/20482617/1459401412","Tue Feb 10 01:03:22 +0000 2009","Social commentary  writer. Watching the march of low human folly and high mark of achievement one byte at a time.",,,,,,,,,,,,,,,,"0","9214","7492","9322","true","20482617","false","false","false","Naked Blue Planet","7187","ROBERT",,"false","https://pbs.twimg.com/profile_images/796488745918701569/_epYP79H_normal.jpg","","325149","https://twitter.com/BLKROCKET","user","https://x.com/BLKROCKET","BLKROCKET",,"Donald Trump Jr. Hires Alan Futerfas in Russia Investigation | https://t.co/rbZWHsws8Q https://t.co/tnYk8Qsq5d","Mon Jul 10 23:43:28 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/440255271/1518257004","Sun Dec 18 19:20:25 +0000 2011","Independent Media for People, Not Profits. #RadioFree",,,,,,,,,,,"radiofree.org","http://www.radiofree.org","0","23","https://t.co/jcbE5xeXNe","0","97","722","539","true","440255271","false","false","false","Tucson, AZ","106458","Radio Free",,"false","https://pbs.twimg.com/profile_images/962264783889182720/HybrJebp_normal.jpg","","169530","https://twitter.com/radiofreeorg","user","https://x.com/radiofreeorg","radiofreeorg",,"House Probe into Trump Campaign Ties to #Russia in Turmoil as Chair Nunes Rejects Calls to ...... https://t.co/PoB56iWuru #Investigation https://t.co/fOtkmXFCpx","Mon Jul 10 23:41:22 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/282716700/1577035720","Fri Apr 15 19:31:16 +0000 2011","about to start something new - a project with an innovative start-up. Exciting times!",,,,,,,,,,,,,,,,"0","1","3819","3764","false","282716700","false","false","false","British Columbia, Canada","1919","Joanne Spruce",,"false","https://pbs.twimg.com/profile_images/1208797126139867136/oLPn-vQ-_normal.png","","113144","https://twitter.com/JoanneSpruceC21","user","https://x.com/JoanneSpruceC21","JoanneSpruceC21",,"""Donald Trump Jr. hires lawyer for Russia probes"" https://t.co/GVz9qBh7JE #TrumpJr #lawyer #Russia #investigation #AlanFuterfas","Mon Jul 10 23:39:14 +0000 2017"
,,,,,,"true","true",,"Fri Oct 31 19:43:47 +0000 2014","Bow to the king BABY!",,,,,,,,,,,,,,,,"0","7071","389","420","false","2853687149","false","false","false","","83","King Egg",,"false","https://pbs.twimg.com/profile_images/745061250414030848/5ZPwiQJp_normal.jpg","","25314","https://twitter.com/nrm21122","user","https://x.com/nrm21122","nrm21122",,"@ReeseMalcholm @Harlan @realDonaldTrump Trump was never under investigation and there is no evidence he with Russia. Being military you should know how to reepect the @POTUS","Mon Jul 10 23:38:22 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/245987324/1542590660","Tue Feb 01 22:01:54 +0000 2011","https://t.co/O9Tbqzjy3m","auntsue.bsky.social","http://auntsue.bsky.social","0","23","https://t.co/O9Tbqzjy3m",,,,,,,,,,,"0","3468","359","1032","true","245987324","false","false","false","","800","Suzette",,"false","https://pbs.twimg.com/profile_images/873859400162656256/skyoh4iw_normal.jpg","","51752","https://twitter.com/schensuz","user","https://x.com/schensuz","schensuz",,"@jruss36 @thehill @BarackObama @HillaryClinton @billclinton He did. Managed to get a major investigation done, made it all public, fixed it so Trump couldn't hide the evidence, sanctioned Russia.","Mon Jul 10 23:34:46 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/785314382/1486961399","Mon Aug 27 19:25:49 +0000 2012","I was born in Crowley, Louisiana, and now live in Ocean Springs, MS. I have 4 children. Heather, age 34; Michael age 30; Kyle age 22; and Amanda, forever 16.",,,,,,,,,,,,,,,,"0","2555","103","522","true","785314382","false","false","false","Mississippi, USA","109","Tracy Matthews",,"false","https://pbs.twimg.com/profile_images/2550084130/jma1qlkpj5wdqnkwi71i_normal.jpeg","","5073","https://twitter.com/TracyWeaverMatt","user","https://x.com/TracyWeaverMatt","TracyWeaverMatt",,"Don Trump Jr. Just Hired A Criminal Defense Lawyer For Russia Investigation https://t.co/n8T39F1Oo9 via @anteksiler","Mon Jul 10 23:32:09 +0000 2017"
