"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/description/urls/3/display_url","author/entities/description/urls/3/expanded_url","author/entities/description/urls/3/indices/0","author/entities/description/urls/3/indices/1","author/entities/description/urls/3/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"true","true","https://pbs.twimg.com/profile_banners/18029310/1355596614","Wed Dec 10 20:23:57 +0000 2008","I hope to see this world change to one of environmental, socio-political and economic calmness and symbiosis. Until then I'm at the beach thinking it through.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","158046","4796","5295","true","18029310","false","false","false","Jamaica and Florida","503","🇺🇦 UKRAINE WILL BE VICTORIOUS OVER FACISM! 🌻",,"false","https://pbs.twimg.com/profile_images/709024813650722817/WsCPSusF_normal.jpg","","332776","https://twitter.com/mangobeach","user","https://x.com/mangobeach","mangobeach",,"The DNC just sued Russia and the Trump campaign for 2016 election meddling https://t.co/XV1pnMxFnp","Fri Apr 20 23:58:22 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/308313155/1580450981","Tue May 31 05:52:01 +0000 2011","Independent thinker, Founder of #ComicCon politics, Libertarian leaning, racially ambiguous. @Shadowjosh85 on Parler",,,,,,,,,,,,,,,,,,,,,,,,,,"0","70806","767","1902","true","308313155","false","false","false","In the middle","7198","Crazizzle👾","1206264166274744323","false","https://pbs.twimg.com/profile_images/1598709763071791105/JfJMOlUi_normal.jpg","","35692","https://twitter.com/Crazizzle","user","https://x.com/Crazizzle","Crazizzle",,"The precedent is that we can now sue other countries for 'interfering'.

It's going to be lit when Israel sues us for meddling in their election.https://t.co/BSatJ5hsFp","Fri Apr 20 23:57:42 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/893903977041068032/1501959389","Sat Aug 05 18:38:10 +0000 2017","🌴Island bound Chef.👨‍🍳Family man, Conservative American. 🇺🇸Wanna be Rock Star. 🤘",,,,,,,,,,,,,,,,,,,,,,,,,,"0","1513","202","227","false","893903977041068032","true","false","false","Wilmington Island, GA","1568","David Pressley","1759619228473163926","false","https://pbs.twimg.com/profile_images/893908166752309248/JUWjlPmn_normal.jpg","","4365","https://twitter.com/Dpressley1969","user","https://x.com/Dpressley1969","Dpressley1969",,"@SenatorCollins Wake up lady - Fake News: Countries have been meddling in our elections for years. No different than us meddling in other countries election","Fri Apr 20 23:36:38 +0000 2018"
"false","true",,"Fri Apr 17 12:18:28 +0000 2009","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","77","11","false","32382038","false","false","false","","270","Public Domain News",,"false","https://pbs.twimg.com/profile_images/574622431773523971/KjQmMKMg_normal.png","","20691","https://twitter.com/Public_Domains","user","https://x.com/Public_Domains","Public_Domains",,"Democrats officially accuse Trump campaign, Russia and Wikileaks of election meddling: The complaint cites information already in the public domain, such as the Trump Tower meeting in June of 2016 between senior campaign staffers and Natalia… https://t.co/jE6iLQo1Ap","Fri Apr 20 23:36:27 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/2615526818/1718886373","Thu Jul 10 13:50:36 +0000 2014","I’m 6’3, 25cm large, strict top, travelling the USA 🇺🇸 
Single x",,,,,,,,,,,,,,,,,,,,,"allmylinks.com/mr10inches","https://allmylinks.com/mr10inches","0","23","https://t.co/fIkRzzAhLL","0","140883","2575","3371","true","2615526818","false","false","false","Beach City, TX ","2697","Harry",,"false","https://pbs.twimg.com/profile_images/1803766296691212288/YV8z5VNs_normal.jpg","","70116","https://twitter.com/Harryxpits","user","https://x.com/Harryxpits","Harryxpits",,"I can not stop laughing...Clinton has a criminal referral along with FBI officials and Lynch.  They will have to get those things pre-election settled first. Obama knew about Russian meddling in election in 2014. Oh still cant stop laughing. https://t.co/ELyUwetdHh","Fri Apr 20 23:35:17 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/18247062/1696268589","Fri Dec 19 18:04:57 +0000 2008","A conservative non-partisan educational foundation promoting transparency, accountability, & integrity in government. Follow us on FB & Instagram: judicialwatch",,,,,,,,,,,,,,,,,,,,,"jwatch.us/prmMwg","http://jwatch.us/prmMwg","0","23","https://t.co/5jmPRuECas","0","1430","2194639","1720","false","18247062","true","false","false","Washington, DC","29257","Judicial Watch ⚖️","1861153111055691880","false","https://pbs.twimg.com/profile_images/1564371419307409408/8nktWC02_normal.jpg","","105760","https://twitter.com/JudicialWatch","user","https://x.com/JudicialWatch","JudicialWatch","Business","Demanding answers: JW filed a FOIA lawsuit with the State Department for the truth about the improper unmasking, leaking, &amp; other efforts tied to Obama UN Ambassador Samantha Power's involvement in the probe into Russian meddling in 2016's election.
https://t.co/Z2NqyyzSUi","Fri Apr 20 23:30:00 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/87330578/1626415323","Wed Nov 04 01:08:44 +0000 2009","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","20330","305","1367","false","87330578","false","false","false","","4589","Simon",,"false","https://pbs.twimg.com/profile_images/1539486971856314368/zHzzdCHX_normal.jpg","","16182","https://twitter.com/71simon","user","https://x.com/71simon","71simon",,"@WinoGentry @brit_bob @Tommyline3 @GavinWilliamson @RuthDavidsonMSP @Douglas4Moray Are you as sceptical about the 2016 US election meddling as the EU Referendum?","Fri Apr 20 23:23:29 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/787736606195277824/1487696296","Sun Oct 16 19:26:57 +0000 2016","FIND ME AT
— locals https://t.co/bVSiKhjFWC
— Gettr https://t.co/9R6FbE6hk1
— telegram https://t.co/MZqBWG6a4z
— Truth Social https://t.co/VmES0DdbGQ","locals.com/member/LoriJT","http://locals.com/member/LoriJT","20","43","https://t.co/bVSiKhjFWC","gettr.com/user/lorijt","http://gettr.com/user/lorijt","52","75","https://t.co/9R6FbE6hk1","t.me/ljt_is_me_again","http://t.me/ljt_is_me_again","87","110","https://t.co/MZqBWG6a4z","truthsocial.com/@RealLoriJT","http://truthsocial.com/@RealLoriJT","126","149","https://t.co/VmES0DdbGQ",,,,,,"0","405528","7779","3850","true","787736606195277824","false","false","false","Georgia, USA","32810","Lori","1731759775266865473","false","https://pbs.twimg.com/profile_images/1225386620431589381/-BaGjWMx_normal.jpg","","282247","https://twitter.com/LJT_is_me","user","https://x.com/LJT_is_me","LJT_is_me",,"Thread by @almostjingo: ""Why isn’t the suing Ukraine? Oh, wait that’s right they were working together when MP demanded investigation into election meddling https://t.co/eR6dPsv5pH… is very clos […]"" #DNC #Chalupa #FlashbackFriday #Ukraine https://t.co/p3Gg9j1cAD","Fri Apr 20 23:20:19 +0000 2018"
"false","true",,"Mon Mar 26 23:53:26 +0000 2012","☮️",,,,,,,,,,,,,,,,,,,,,,,,,,"0","289416","170","799","false","537672106","false","false","false","","98","ariel",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","64776","https://twitter.com/helloariel2","user","https://x.com/helloariel2","helloariel2",,"@realDonaldTrump Flynn pleaded guilty in December to lying to federal agents and is cooperating with Robert Mueller's probe into Russian meddling in the 2016 U.S. election and whether the Trump campaign was involved.","Fri Apr 20 23:16:17 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/238055499/1632629702","Fri Jan 14 07:35:02 +0000 2011","Soviet Born NY raised LowMan DSA he/him, Never stop fighting the good fight on your end!",,,,,,,,,,,,,,,,,,,,,"instagram.com/progressivedrey","https://www.instagram.com/progressivedrey","0","23","https://t.co/fPj0prHDl6","0","812527","2859","5270","true","238055499","false","false","false","New York,New York","16863","Starstruck by most people in my life",,"false","https://pbs.twimg.com/profile_images/1849227167437041664/q9onqjk2_normal.jpg","","442830","https://twitter.com/NYSoviet","user","https://x.com/NYSoviet","NYSoviet",,"@ZippersNYC are they trying to set the precedent for suing countries for election meddling","Fri Apr 20 23:07:09 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/1466312012/1425984878","Wed May 29 03:41:15 +0000 2013","WWE Fan V8 Supercars Fan Retweets are just Retweet. a Retweet does not mean I agree or disagree    Come & Join  Oasis Networks RP https://t.co/o5oPdVdgpk","discord.gg/Wr6BrFJCKu","https://discord.gg/Wr6BrFJCKu","130","153","https://t.co/o5oPdVdgpk",,,,,,,,,,,,,,,,"youtube.com/channel/UCnxqt…","https://www.youtube.com/channel/UCnxqtZpvR55TnETHHULjjzg/videos","0","23","https://t.co/p46jE1je5F","0","59097","2000","4711","true","1466312012","true","false","false","","17032","Nathaniel Lee","978754679537455104","false","https://pbs.twimg.com/profile_images/1403505472817139712/YVgb2iS-_normal.jpg","","167765","https://twitter.com/NJL1980","user","https://x.com/NJL1980","NJL1980",,"Meanwhile in US.
The DNC just sued Russia and the Trump campaign for 2016 election meddling https://t.co/VtY0BMlRAP
Wow What was DNC thinking ? LOL  DNC not a good Move 🤔https://t.co/EknJmhhjAT","Fri Apr 20 22:42:06 +0000 2018"
"false","false",,"Fri Jun 30 02:29:41 +0000 2017","Have my opinions and everyone is entitled to them.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","103693","1923","3658","true","880614285390430208","false","false","false","","3","MishkaStachura","1539995467307593728","false","https://pbs.twimg.com/profile_images/969597048570789888/ZNFtrGQZ_normal.jpg","","95041","https://twitter.com/StachuraMishka","user","https://x.com/StachuraMishka","StachuraMishka",,"Does this mean Netanyahu can sue Obama for his role in trying to damage him in Israel's election? Or should the Democrats sue Obama for sitting idly by &amp; publicly denying Russia's alleged meddling during the election, when Trump called it fixed. Stop whining already. Sheesh! https://t.co/4eoKGGdPhH","Fri Apr 20 22:41:34 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/360201349/1426025161","Mon Aug 22 21:10:18 +0000 2011","Always re-inventing me, photography/photoshop, 4th Gen Anglo NewMexican, evergreen2 at DKos, still trying 2understand #YarnellHill #Wildfire, love #nmwx",,,,,,,,,,,,,,,,,,,,,,,,,,"0","316222","2561","4098","true","360201349","false","false","false","Albuquerque NM","8769","Marti Reed",,"false","https://pbs.twimg.com/profile_images/875919581830725632/S2kdmmwb_normal.jpg","","886198","https://twitter.com/homegypsy","user","https://x.com/homegypsy","homegypsy",,"DNC sues Russia, Trump ‘co-conspirators’ over 2016 election meddling https://t.co/ZQloznGHvD via PBS NewsHour","Fri Apr 20 22:30:28 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/56135553/1680192839","Sun Jul 12 17:02:07 +0000 2009","Old Guy sharing my observations of the world (hoping you'll follow my posts on @Quora & maybe sign up to contribute your views as well)",,,,,,,,,,,,,,,,,,,,,"vhjdfuzhhjkmhixd.quora.com","https://vhjdfuzhhjkmhixd.quora.com/","0","23","https://t.co/7sXypoVC0f","0","28100","8073","8877","true","56135553","false","false","false","Rambling Acres, OKC, Oklahoma","12324","Uncle Jay - #Cheugy #Cheug, Source of All Wisdom","1855961597312631090","false","https://pbs.twimg.com/profile_images/1579870968931127296/2ktpPDP9_normal.jpg","","105460","https://twitter.com/mythmanjay","user","https://x.com/mythmanjay","mythmanjay",,"DNC sues Russia, Trump ‘co-conspirators’ over 2016 election meddling https://t.co/0uh5uRHcMd --like it or not","Fri Apr 20 22:27:22 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/3771043037/1457705637","Fri Sep 25 12:37:43 +0000 2015","The America's - Latest News & Entertainment. All Video. Follow For Instant Updates @watsupamericas FB: https://t.co/EdVwBufFeT","facebook.com/watsupamericas","http://facebook.com/watsupamericas","103","126","https://t.co/EdVwBufFeT",,,,,,,,,,,,,,,,"watsupamericas.com","http://watsupamericas.com","0","22","http://t.co/hz6ksUXR3n","0","0","2633","1674","false","3771043037","false","false","false","The America's.","25","WatsupAmericas",,"false","https://pbs.twimg.com/profile_images/648778529769955328/ZxZJrCcT_normal.jpg","","323678","https://twitter.com/WatsupAmericas","user","https://x.com/WatsupAmericas","WatsupAmericas",,"Latest: DNC sues Russia, Trump ‘co-conspirators’ over 2016 election meddling https://t.co/Oj7TLdYoFI","Fri Apr 20 22:25:44 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/747638475248275456/1595374385","Tue Jun 28 03:51:17 +0000 2016","be fr rn",,,,,,,,,,,,,,,,,,,,,,,,,,"0","40426","334","1649","true","747638475248275456","false","false","false","in your mom","2757","NINA SCROTENBERG",,"false","https://pbs.twimg.com/profile_images/1831458946579582976/yEAnt4a3_normal.jpg","","44135","https://twitter.com/hashallthehash","user","https://x.com/hashallthehash","hashallthehash",,"@fanoonman @ubiqunity @ggreenwald @tylspen Yawn.  Hillary Clinton could be the shittiest candidate on planet Earth and that would not disprove Russian election meddling efforts.  I am not contending that she only lost because of Russia.","Fri Apr 20 22:25:27 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/3286922574/1457633693","Wed Jul 22 00:47:34 +0000 2015","Jesus Christ is King Love my hubby fam & animals I am not afraid of storms for I am learning to sail my ship -Alcott",,,,,,,,,,,,,,,,,,,,,,,,,,"0","584049","4675","3739","true","3286922574","false","false","false","United States","1100","caro",,"false","https://pbs.twimg.com/profile_images/1552424408966373391/_8Lx4y0h_normal.jpg","","525667","https://twitter.com/Carobailey864","user","https://x.com/Carobailey864","Carobailey864",,"@ggreenwald @gatewaypundit Plus should USA really sue another country for election meddling? That's the pot calling the kettle black.","Fri Apr 20 22:18:39 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/362768080/1503957806","Fri Aug 26 23:29:52 +0000 2011","Social media marketing at its very best.

#TeamFollowBack #TFBJP #MGWV #RT #RETWEET #FOLLOW #followback #followme",,,,,,,,,,,,,,,,,,,,,"prescient.info","https://prescient.info/","0","23","https://t.co/qo4eDnWb6C","0","640","1199","503","false","362768080","false","false","false","Worldwide","157","Prescieŋt Info",,"false","https://pbs.twimg.com/profile_images/790753685978488833/KwDZwMgg_normal.jpg","","176183","https://twitter.com/PrescientSite","user","https://x.com/PrescientSite","PrescientSite",,"#Facebook Says It Will #Start Verifying Political #Ads to #Fight #Election Meddling - #PrescientInfo https://t.co/ZdyHIEY9MD","Fri Apr 20 22:18:11 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/2320513861/1717913195","Fri Jan 31 09:14:03 +0000 2014","“Try to learn to let what is unfair teach you.”
― David Foster Wallace
https://t.co/j9HEfuKFRg","linktr.ee/suddeneternity","http://linktr.ee/suddeneternity","71","94","https://t.co/j9HEfuKFRg",,,,,,,,,,,,,,,,,,,,,"0","61498","1015","104","true","2320513861","false","false","false","","2646","Half-good, Half-bad Half-boy","1812672395452531107","false","https://pbs.twimg.com/profile_images/1818684443613446146/01RNRSfE_normal.jpg","","49796","https://twitter.com/suddeneternity","user","https://x.com/suddeneternity","suddeneternity",,"The DNC rigged the primaries. That's election meddling that we have evidence of. If you're looking for a legitimate story of rigging, that's a pretty good one. We'll find out about Russia when the investigation concludes. Right now, it's not news. #tytlive","Fri Apr 20 22:08:10 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/79871519/1403108275","Mon Oct 05 00:32:54 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"wefollow.com/Jenner757","http://wefollow.com/Jenner757","0","23","https://t.co/35mZ4P510Y","0","5241","497","2713","true","79871519","false","false","false","Los Angeles, CA. 90210","7251","Assets Wholesaler",,"false","https://pbs.twimg.com/profile_images/463700870073286657/U2pRhLR5_normal.png","","64372","https://twitter.com/Jenner757","user","https://x.com/Jenner757","Jenner757",,"John Bolton meets Russia’s Anatoly Antonov on election meddling, Syria fight - https://t.co/4mr3ivyDxL - @washtimes","Fri Apr 20 21:50:36 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/87957969/1533749728","Fri Nov 06 15:04:31 +0000 2009","Lifelong So.Dem & Civil Trial Paralegal in State & Federal Cts. Disabled, but still fighting for equality for all. NoDMs #Resist  #VoteDem #TheResistance",,,,,,,,,,,,,,,,,,,,,,,,,,"0","109554","41533","28907","true","87957969","false","false","false","Between Tampa & Orlando","6661","@AdamsFlaFan","905254274522894336","false","https://pbs.twimg.com/profile_images/885904846343229440/fdrcGIr7_normal.jpg","","503896","https://twitter.com/AdamsFlaFan","user","https://x.com/AdamsFlaFan","AdamsFlaFan",,"Manafort was under investigation because Mueller suspected he was Trump's back channel to Russia https://t.co/43512zJI83","Fri Apr 20 23:59:46 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/257534022/1605322817","Fri Feb 25 16:44:36 +0000 2011","My wife and kiddos like me. Atheism is a religion, abortion kills children and evolution is a myth.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","28091","541","323","true","257534022","false","false","false","Destin, FL","945","portablePaddy",,"false","https://pbs.twimg.com/profile_images/1745308148208934912/Frn9XzdS_normal.jpg","","19068","https://twitter.com/paddy_omalley","user","https://x.com/paddy_omalley","paddy_omalley",,"@RepAdamSchiff Comey: “I couldn’t find collusion”
Mueller: “I can’t find any collusion”
Rosenstein: “Trump isn’t even under investigation. No proof of collusion!”

DNC: “Well I guess that means it’s time to sue Trump, Russia &amp; Wikileaks for collusion!!”

Dems are the dumbest people on Earth","Fri Apr 20 23:54:41 +0000 2018"
"false","true",,"Fri Jun 10 20:23:09 +0000 2011","Computer / Web Programmer",,,,,,,,,,,,,,,,,,,,,,,,,,"0","9","20","37","false","314789036","false","false","false","","161","Karen Sullivan",,"false","https://pbs.twimg.com/profile_images/918354103255703552/ru9hWOK0_normal.jpg","","7518","https://twitter.com/ksull2001","user","https://x.com/ksull2001","ksull2001",,"Manafort was under investigation because Mueller suspected he was Trump's back channel to Russia https://t.co/LK6jSNCbfD","Fri Apr 20 23:54:19 +0000 2018"
"false","true",,"Sat Jun 18 18:08:00 +0000 2016","Constitutional conservative, love my country as it was before Obama, will fight tyranny best I can. #neverHillary",,,,,,,,,,,,,,,,,,,,,,,,,,"0","889","892","1159","false","744230196492926978","false","false","false","Phoenix,AZ ","16","Patricia m. Schurr",,"false","https://pbs.twimg.com/profile_images/824352384516108288/1yEqMJjS_normal.jpg","","26267","https://twitter.com/Patriot1361","user","https://x.com/Patriot1361","Patriot1361",,"Like everything else the Dems have done this is going to backfire on them. Suing Russia, Wikileaks &amp; Trump could open up real investigation into server, Awan Bros., DWS, Donna Brazile and all lies &amp; corruption of DNC","Fri Apr 20 23:53:00 +0000 2018"
"false","false",,"Sat May 02 20:45:43 +0000 2009","Retired University of Toledo finance professor and administrator",,,,,,,,,,,,,,,,,,,,,,,,,,"0","17564","500","315","false","37278718","false","false","false","Toledo, OH","385","David Lindsley",,"false","https://pbs.twimg.com/profile_images/1179689684/Photo_on_2010-11-30_at_20.56_normal.jpg","","39888","https://twitter.com/RetProf77","user","https://x.com/RetProf77","RetProf77",,"How is this a threat? @realDonaldTrump has threatened repeatedly to fire Sessions, particularly for recusing himself from the Russia investigation. Seems like this presents tRump with the perfect opportunity to kill three birds with one stone - Sessions, Rosenstein, and Mueller. https://t.co/phQOgOuBpj","Fri Apr 20 23:52:32 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/974307183495061504/1607890858","Thu Mar 15 15:31:49 +0000 2018","Old school independent who likes history, movies, music, books.
Factio republicana delenda est
Pro-Jewish, anti-Zionist",,,,,,,,,,,,,,,,,,,,,,,,,,"0","347415","3421","3607","false","974307183495061504","false","false","false","Southern California","12715","Groucho's Ghost ","1854110409189654532","false","https://pbs.twimg.com/profile_images/1526641389290725377/6XW9g_NN_normal.jpg","","120504","https://twitter.com/GrouchoG","user","https://x.com/GrouchoG","GrouchoG",,"@ezy06001 @GIAMIKKO @DevinNunes Oh, you really think NK is going to give up its nuclear program? What are you, five years old? 
The only people facing real legal jeopardy are Trump's team. McCabe was in charge of the Russia investigation for about five minutes between Comey's firing and Mueller's appointment.","Fri Apr 20 23:51:10 +0000 2018"
"true","false",,"Sat Mar 25 18:05:03 +0000 2017","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","1620","26","574","false","845698054003068928","false","false","false","","397","Johnnie Fake Name",,"false","https://pbs.twimg.com/profile_images/904905022143647745/sxExqTvp_normal.jpg","","8721","https://twitter.com/JOHNNIEFAKENAM1","user","https://x.com/JOHNNIEFAKENAM1","JOHNNIEFAKENAM1",,"Michael Flynn, Trump's former national security adviser who pleaded guilty to lying to FBI in Russia investigation, will campaign in Montana with Republican Senate candidate Troy Downing.
https://t.co/XX0tEWgHY9","Fri Apr 20 23:47:24 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/54861430/1397943035","Wed Jul 08 10:48:26 +0000 2009","Too many things, too little characters. Journalist, writer. Stay Open... Lightning Could Strike. Find me on Post: @aliasvaughn Blue check only as experiment.",,,,,,,,,,,,,,,,,,,,,"theintellectualist.com","http://www.theintellectualist.com","0","23","https://t.co/uaHqcKLpbO","0","209146","60104","2068","false","54861430","true","false","false","","2736","Ale","1809568910636904603","false","https://pbs.twimg.com/profile_images/891179446832648192/RTc_yow7_normal.jpg","","277538","https://twitter.com/aliasvaughn","user","https://x.com/aliasvaughn","aliasvaughn",,"12. The above means Sessions hasn't just all of a sudden decided to make a move, but he's been behaving in a consistently pro-Rosenstein way FOR MONTHS. That means PRO RUSSIA INVESTIGATION, no matter what public stunts to keep Trump quiet he may have pulled.","Fri Apr 20 23:47:22 +0000 2018"
"true","true",,"Sat Apr 07 02:10:42 +0000 2012","Love art, the great outdoors, traveling, and cooking tasty dishes.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","24836","1116","1280","true","547245227","false","false","false","Round Lake, Illinois","39","Margaret Alsaraf",,"false","https://pbs.twimg.com/profile_images/2054965962/Garden_normal.jpg","","35759","https://twitter.com/AlsarafMaggie8","user","https://x.com/AlsarafMaggie8","AlsarafMaggie8",,"Manafort was under investigation because Mueller suspected he was Trump's back channel to Russia https://t.co/1kSbZWZazZ","Fri Apr 20 23:45:46 +0000 2018"
"false","true",,"Wed Mar 04 02:31:35 +0000 2009","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","64289","220","224","true","22720873","false","false","false","Bay Area, California","2","SusanEvelynHE",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","23604","https://twitter.com/SusanEvelynHE","user","https://x.com/SusanEvelynHE","SusanEvelynHE",,"@FoxNews @kimguilfoyle Who says there is no proof?  We all saw and heard Trump say: ""Russia if you're listening..."" and we see him continually trying to stop the investigation.  Kim just be patient for the detailed reveal and truth to come out when the Mueller investigation reports its findings.","Fri Apr 20 23:45:17 +0000 2018"
