"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/420468980/1732237368","Thu Nov 24 17:28:18 +0000 2011","",,,,,,"0","509","389","4632","false","420468980","false","false","false","Silver Spring, MD","22473","Selena Robinson",,"false","https://pbs.twimg.com/profile_images/596052809411268608/L7L3Vaed_normal.jpg","","78458","https://twitter.com/SelenaRobinson3","user","https://x.com/SelenaRobinson3","SelenaRobinson3",,"did Mueller give an explanation how I was implicated in his FBI money laundering investigation at a bank where my mother was employed in PA https://t.co/9tGDa696JB","Sat Apr 01 17:24:09 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2570055815/1525653610","Thu May 29 01:38:48 +0000 2014","Donald Trump 👍🇺🇸Great American Patriot. Constitutionalist. GreenBay Packers, NFL, Wisc. Badgers fan. 🏈🇺🇸. NO SOCIALISM!",,,,,,"0","10691","1641","2851","false","2570055815","false","false","false","Wisconsin, USA","1132","Scott Hanson",,"false","https://pbs.twimg.com/profile_images/849715329978830848/-RxaarTU_normal.jpg","","21019","https://twitter.com/rhanson2013","user","https://x.com/rhanson2013","rhanson2013",,"@ddusick1 @LisaGann8 @o_line_coach @TrumpTheHate45 @seanhannity they haven't been. It's a fake to legitimize there surveillance. Russia is under investigation not Trump. Watch Comey closely he is corrupt","Sat Apr 01 23:45:40 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/449600949/1491473204","Thu Dec 29 08:41:26 +0000 2011","""Striving for social justice is the most valuable thing to do in life."" -- Albert Einstein

A daily source for progressive news and opinions",,,,,,"0","81782","126100","100993","true","449600949","false","false","false","","510","SafetyPin-Daily","1009870099443081216","false","https://pbs.twimg.com/profile_images/853499185655681028/EhQjWkwg_normal.jpg","","631470","https://twitter.com/SafetyPinDaily","user","https://x.com/SafetyPinDaily","SafetyPinDaily",,"A majority of Americans favour the Trump-Russia investigation | Via @independent
https://t.co/aH3UVJBZ8k","Sat Apr 01 23:38:59 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/260910555/1537972905","Fri Mar 04 21:31:13 +0000 2011","I'm a pissed mom of 2 kids, 3 dogs, Death w/Dignity & LGBTQ supporter. I DESPISE trump & his stooges. #trumpvirus #BLM",,,,,,"0","26404","3451","3868","true","260910555","false","false","false","","914","Cheryl","1448338800338481152","false","https://pbs.twimg.com/profile_images/3509114160/05fefacbcafc834d7c97af456e18fbff_normal.jpeg","","16746","https://twitter.com/tellmymemories","user","https://x.com/tellmymemories","tellmymemories",,"She didn't collude with Russia &amp; he is a President under investigation.        Get out of our house Trump. https://t.co/5wZDx3LwK5","Sat Apr 01 23:36:18 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/478106866/1432437469","Sun Jan 29 22:33:52 +0000 2012","Retired from the grocery industry.ARMY VETERAN OF SIX YRS.SERVED IN VIETMAM 1964/1965.Was A KENNEDY DEMOCRATIC, NOW A CONSERVATIVE REPUBLICAN.",,,,,,"0","75047","3074","3255","true","478106866","false","false","false","ONTARIO CA.","4956","GRAMPA1942",,"false","https://pbs.twimg.com/profile_images/946978590377177088/twnEp8AG_normal.jpg","","127136","https://twitter.com/grampa194235","user","https://x.com/grampa194235","grampa194235",,"Great American Daily – The Investigation Into The Trump-Russia Scandal Just Took A Strange Turn - https://t.co/yY7WBSEq1R","Sat Apr 01 23:23:17 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/31182139/1722429101","Tue Apr 14 18:04:08 +0000 2009","𝙸 𝚍𝚘𝚗' 𝚝 𝚋𝚘𝚝𝚑𝚎𝚛 𝚝𝚘 𝚛𝚎𝚜𝚍 𝙳𝙼𝚜. 𝙳𝚘𝚗'𝚝 𝚋𝚘𝚝𝚑𝚎𝚛.",,,,,,"0","101764","12584","13658","true","31182139","false","false","false","Alpha Centori","15691","ArtistStacy","1822674813909143638","false","https://pbs.twimg.com/profile_images/1844252102216073216/QynGQzt3_normal.jpg","","129327","https://twitter.com/ARTISTstacy","user","https://x.com/ARTISTstacy","ARTISTstacy",,"Donald Trump blasts Chuck Todd, NBC News, Russia investigation - Business Insider #SmartNews https://t.co/9svTyTsP9a","Sat Apr 01 23:15:46 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/830032592711753729/1486735291","Fri Feb 10 12:36:06 +0000 2017","",,,,,,"0","7415","35","261","false","830032592711753729","false","false","false","","3","Mariposa",,"false","https://pbs.twimg.com/profile_images/830054806286798853/dtasY0eU_normal.jpg","","16748","https://twitter.com/Political_218","user","https://x.com/Political_218","Political_218",,"'If this is true, does not get much bigger:' Trump blasts the media and Russia investigation https://t.co/Qg7pGlc9dp via @bi_politics","Sat Apr 01 23:15:46 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/212006850/1686695552","Thu Nov 04 21:52:54 +0000 2010","My Nickname is TANK-Politically Independent Christian✝️ Enthusiast #Prolife #Creationism🌎 #USA  #HTTC🏈 #Celtics🏀. Opinions Brought 2 u by the 1st Amendment🗽","hubpages.com/@jamierichardt…","https://hubpages.com/@jamierichardtankersley","0","23","https://t.co/A9r6Q1a3YA","0","4792","846","1710","true","212006850","true","false","false","Virginia USA","269","Powered by the First Amendment",,"false","https://pbs.twimg.com/profile_images/1754692881212698624/Y08Ez8Qp_normal.jpg","","77758","https://twitter.com/PartesanJournal","user","https://x.com/PartesanJournal","PartesanJournal",,"The Way Trump, Nunes &amp; Others Have Handled the House Investigation of a Trump-Russia Connection Reeks of a Political Cover Up! #p2 #tcot","Sat Apr 01 23:15:10 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/15349653/1721056474","Tue Jul 08 03:34:29 +0000 2008","Thought-provoking Black and minority-focused news",,,,,,"0","14768","21489","6732","true","15349653","false","false","false","New York. New York","11160","BlackInformant",,"false","https://pbs.twimg.com/profile_images/1481573407087112196/vFKry6Z0_normal.jpg","","225432","https://twitter.com/BlackInformant","user","https://x.com/BlackInformant","BlackInformant",,"52% of Americans want investigation on Trump-Russia https://t.co/AmwUtSKKHx","Sat Apr 01 23:15:03 +0000 2017"
,,,,,,"true","false",,"Sat Oct 15 11:13:10 +0000 2016","",,,,,,"0","919","3","59","false","787249955962429440","false","false","false","","0","ggmoreino@gmail.com",,"false","https://pbs.twimg.com/profile_images/1109681370446610432/VgbDURrx_normal.jpg","","8790","https://twitter.com/GMoreino","user","https://x.com/GMoreino","GMoreino",,"@FoxNews @TGowdySC Trump/Russia investigation can't be a lifelong investigation! If something to prosecute, do it, if not, CLOSE!","Sat Apr 01 23:13:52 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/515356276/1517024049","Mon Mar 05 11:06:52 +0000 2012","Like what 'it' does not like.",,,,,,"0","7748","858","656","true","515356276","false","false","false","E83rd St NYC","5753","Pablo le Moko",,"false","https://pbs.twimg.com/profile_images/957099334457323520/PnYfT00X_normal.jpg","","91085","https://twitter.com/Pablo_le_Moko","user","https://x.com/Pablo_le_Moko","Pablo_le_Moko",,"@babyrooresists @SethAbramson The investigation into Trump campaign links with Russia is a counter-intelligence investigation at the moment.","Sat Apr 01 23:03:51 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/836022742105354241/1506975829","Mon Feb 27 01:18:49 +0000 2017","","facebook.com/RPGIOWA/","https://www.facebook.com/RPGIOWA/","0","23","https://t.co/K40xpsPjQB","0","1577","45","117","false","836022742105354241","false","false","false","","31","Royce P. Gray","941821334283173888","false","https://pbs.twimg.com/profile_images/904117248305930240/avbh6Oe1_normal.jpg","","9572","https://twitter.com/RPGIOWA","user","https://x.com/RPGIOWA","RPGIOWA",,"@FoxNewsSunday @IngrahamAngle @jpaceDC @GillianHTurner @GeraldFSeib Why does Trump hide from the Russia investigation? I would really like to hear a Republican give a decent answer to that...","Sat Apr 01 23:01:45 +0000 2017"
,,,,,,"false","true",,"Thu May 19 12:50:26 +0000 2016","",,,,,,"0","75972","2168","325","true","733278643007459328","false","false","false","United States","218","Nola2020",,"false","https://pbs.twimg.com/profile_images/1446490313833472002/ANlIMiie_normal.jpg","","113518","https://twitter.com/Mssun20Parker","user","https://x.com/Mssun20Parker","Mssun20Parker",,"'If this is true, does not get much bigger:' Trump blasts the media and Russia investigation https://t.co/14wdlLJIxY via @bi_politics","Sat Apr 01 22:59:32 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/3345882514/1552968567","Thu Jun 25 19:06:46 +0000 2015","RN | Future FlightMurse | Fitness",,,,,,"0","8297","377","309","true","3345882514","false","false","false","Morgantown, WV","336","Benyard Vines","1058456347438735361","false","https://pbs.twimg.com/profile_images/1392197165049651204/rtJEZA3o_normal.jpg","","11309","https://twitter.com/BennyRay042","user","https://x.com/BennyRay042","BennyRay042",,"It's still to be told if the trump Russia investigation is a witch hunt or legit. However it has become a ""boy who cried wolf"" situation.","Sat Apr 01 22:58:13 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/823853121436667904/1486828666","Tue Jan 24 11:21:05 +0000 2017","",,,,,,"0","0","20","92","false","823853121436667904","false","false","false","","0","US News",,"false","https://pbs.twimg.com/profile_images/830446704147066880/dw32SwXv_normal.jpg","","10969","https://twitter.com/USNews_newzeb","user","https://x.com/USNews_newzeb","USNews_newzeb",,"Former dairy farmer leads Trump-Russia investigation - ABC News https://t.co/oPf4m6sZOu","Sat Apr 01 22:53:33 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/24748172/1564262177","Mon Mar 16 19:14:06 +0000 2009","It's Me The Shopaholic Pisces With An Addiction To Quotes & Very Strong Opinions About Any & Everything!",,,,,,"0","135866","1145","4448","true","24748172","false","false","false","Obama Avenue","17575","Tiffani",,"false","https://pbs.twimg.com/profile_images/1155225414471573504/BShudszf_normal.jpg","","150797","https://twitter.com/Tiffluvs2shop","user","https://x.com/Tiffluvs2shop","Tiffluvs2shop",,"Why Don't Trump and Putin Want There to Be an Investigation into Russia? - KWOTABLE https://t.co/gsP2iHZEPD","Sat Apr 01 22:51:16 +0000 2017"
,,,,,,"false","true",,"Wed Apr 08 16:00:06 +0000 2009","Sergeant Major (ret), Master Fitness Trainer, World Traveler, political activist, connector, science & space aficionado, bibliophile, husband, father…",,,,,,"0","481554","3706","809","true","29747246","true","false","false","San Antonio, TX","3640","Paul Hardy","1666972650026180609","false","https://pbs.twimg.com/profile_images/425333439269584897/9JsA2Bnh_normal.jpeg","","114492","https://twitter.com/PabloDurissimo","user","https://x.com/PabloDurissimo","PabloDurissimo",,"FBI investigation of Trump’s Russia ties is ‘huge,’ analyst says https://t.co/oNGCjgegoG via @todayshow","Sat Apr 01 22:50:40 +0000 2017"
