"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/21538653/1529510239","Sun Feb 22 02:37:45 +0000 2009","Attorney / Legal analyst on CNN, HLN, FoxNews, ABC, NBC, Comcast, et al.
https://t.co/3kHmBW1a8J","youtube.com/@JeffreyEvanGo…","http://youtube.com/@JeffreyEvanGold","73","96","https://t.co/3kHmBW1a8J",,,,,,,,,,,"thegoldpatrol.weebly.com","http://www.thegoldpatrol.weebly.com","0","23","https://t.co/71oEH986jR","0","31203","13234","961","true","21538653","true","false","false","","8071","Jeffrey Evan Gold","1856716059782578351","false","https://pbs.twimg.com/profile_images/461585883888492544/KMsCrQnB_normal.jpeg","","282705","https://twitter.com/jeffgoldesq","user","https://x.com/jeffgoldesq","jeffgoldesq","Dan Webb, Another prominent lawyer declines offer to represent Trump in Russia investigation https://t.co/5fJ7E5tHc4","Mon Mar 26 23:42:08 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/842024349544640512/1643386458","Wed Mar 15 14:47:03 +0000 2017","He drives around, all over the town. Toonces the Biden cat.",,,,,,,,,,,,,,,,,,,,,"0","170","1609","3162","false","842024349544640512","false","false","false","Washington, DC","1561","Toonces the Biden Cat","1492897428856397825","false","https://pbs.twimg.com/profile_images/1487098050849951744/2e0iioKw_normal.jpg","","212582","https://twitter.com/Toonces_WH","user","https://x.com/Toonces_WH","Toonces_WH","Another prominent lawyer declines offer to represent Trump in Russia investigation https://t.co/sHySz8EkgJ","Mon Mar 26 23:41:39 +0000 2018"
"false","true",,"Sun Nov 08 17:11:31 +0000 2015","My Political Party is Reason & Logic. It needs to make sense. Also, this Planet is on a countdown, can we realize when we lose it we’re ALL fucked yet?",,,,,,,,,,,,,,,,,,,,,"0","15776","160","10","true","4170270974","false","false","false","Here In Logic, Hoping You Can Join Me","780","Ty Smith","1269340579269349376","false","https://pbs.twimg.com/profile_images/849802946246201344/T5z1cN6q_normal.jpg","","36351","https://twitter.com/AFan_ofTruth","user","https://x.com/AFan_ofTruth","AFan_ofTruth","@LukeDukeNukem5 @ohkirsten @KillerMike @CNN @MSNBC You do realize the WORLD is reporting on the Trump/Russia connection. It’s a daily conversation. You realize CNN has many pundits that say different things. Majority and the world say, the Investigation is pending..something new every other month now. Let’s see how this concludes","Mon Mar 26 23:40:19 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/21729540/1401128692","Tue Feb 24 04:34:28 +0000 2009","Goals: Stand up for justice, liberty, truth, reality.   Remember, physics wins in the end.  
Also at @knittingknots@mastodon.social",,,,,,,,,,,,,,,,"archiveofourown.org/users/knitting…","https://archiveofourown.org/users/knittingknots","0","23","https://t.co/Eivi6TOx3o","0","20721","3801","3199","false","21729540","false","false","false","  in the Minnesota North Woods","2285","Sue Stone (standing with 🇺🇦)","821397891981844480","false","https://pbs.twimg.com/profile_images/875548782640848896/Iy4rS5wD_normal.jpg","","576721","https://twitter.com/knittingknots","user","https://x.com/knittingknots","knittingknots","Another prominent lawyer declines offer to represent Trump in Russia investigation https://t.co/w8ORYBIINO","Mon Mar 26 23:39:41 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/44335874/1614330372","Wed Jun 03 10:51:50 +0000 2009","It is time to leave Musk-Twitter. Or you are supporting fascism.
Please follow me at: 
https://t.co/5V2Eis8KUG
https://t.co/8u36cJbnJb","mas.to/@IdoAmir","http://mas.to/@IdoAmir","87","110","https://t.co/5V2Eis8KUG","spoutible.com/IdoAmir","http://spoutible.com/IdoAmir","111","134","https://t.co/8u36cJbnJb",,,,,,,,,,,"0","101009","2241","196","true","44335874","false","false","false","","1550","Ido Amir 💙","1354409068258062338","false","https://pbs.twimg.com/profile_images/1505503982181097475/3CgAP7hd_normal.jpg","","231616","https://twitter.com/IdoAmir","user","https://x.com/IdoAmir","IdoAmir","@kylegriffin1 @AriMelber Apparently the overall risks seem higher for any lawyer looking into representing Trump in the Russia &amp; U.S. Election investigation.","Mon Mar 26 23:33:31 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/22164019/1354831178","Fri Feb 27 17:28:58 +0000 2009","Information/Communications Technology, Networks, Recording Eng, science, tech, media and Beer.",,,,,,,,,,,,,,,,"vtblom.blogspot.com","https://vtblom.blogspot.com/","0","23","https://t.co/Q3ObyvSRvn","0","815","846","1775","false","22164019","false","false","false","West Melbourne, FL","626","Scott V. Blomquist",,"false","https://pbs.twimg.com/profile_images/952289186022809600/Yixidf9c_normal.jpg","","112894","https://twitter.com/vtblom","user","https://x.com/vtblom","vtblom","Another prominent lawyer declines offer to represent Trump in Russia investigation https://t.co/vAVDTaIGRS","Mon Mar 26 23:27:07 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/17487721/1731418227","Wed Nov 19 15:22:29 +0000 2008","WokeAF (she/her) 🎙️🐬☮️🕊️🌹🌻💚  - Independent journalist/broadcaster -https://t.co/1vdxYnjarx","patreon.com/c/verdantsquare","https://www.patreon.com/c/verdantsquare","67","90","https://t.co/1vdxYnjarx",,,,,,,,,,,"verdantsquare.net","https://www.verdantsquare.net","0","23","https://t.co/Ji7dlgDrFY","0","33017","1107","1013","true","17487721","false","false","false","Nomadic","99111","nr davis, grateful dread peace media","1855636514169827596","false","https://pbs.twimg.com/profile_images/1668673641507069971/TPnQmKLm_normal.jpg","","299534","https://twitter.com/gdpr99","user","https://x.com/gdpr99","gdpr99","Another prominent lawyer declines offer to represent Trump in Russia investigation https://t.co/j1aHwpVO0b https://t.co/v27C3FV2mG","Mon Mar 26 23:24:58 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/22164019/1354831178","Fri Feb 27 17:28:58 +0000 2009","Information/Communications Technology, Networks, Recording Eng, science, tech, media and Beer.",,,,,,,,,,,,,,,,"vtblom.blogspot.com","https://vtblom.blogspot.com/","0","23","https://t.co/Q3ObyvSRvn","0","815","846","1775","false","22164019","false","false","false","West Melbourne, FL","626","Scott V. Blomquist",,"false","https://pbs.twimg.com/profile_images/952289186022809600/Yixidf9c_normal.jpg","","112894","https://twitter.com/vtblom","user","https://x.com/vtblom","vtblom","Another prominent lawyer declines offer to represent Trump in Russia investigation https://t.co/E0HfwfDk5p","Mon Mar 26 23:16:05 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/935263053020614656/1511909245","Mon Nov 27 21:44:23 +0000 2017","This site sucks.",,,,,,,,,,,,,,,,,,,,,"0","144","8615","9305","false","935263053020614656","false","false","false","United States","156","News Snake",,"false","https://pbs.twimg.com/profile_images/935641364385206277/ZNgAE405_normal.jpg","","56009","https://twitter.com/NewsSnakeMD","user","https://x.com/NewsSnakeMD","NewsSnakeMD","Another prominent attorney declines offer to represent Trump in Russia investigation https://t.co/hEhMgD9OJw","Mon Mar 26 23:15:06 +0000 2018"
"false","true",,"Tue May 03 20:48:10 +0000 2011","Senior national investigations editor at the @washingtonpost.",,,,,,,,,,,,,,,,"washingtonpost.com","http://www.washingtonpost.com","0","23","https://t.co/AJNgrkhF3I","0","3231","62124","1883","true","292549803","false","false","false","Washington, DC","109","Rosalind Helderman",,"false","https://pbs.twimg.com/profile_images/540615936596652033/qxlSjSVJ_normal.jpeg","","9835","https://twitter.com/PostRoz","user","https://x.com/PostRoz","PostRoz","Another prominent lawyer declines offer to represent Trump in Russia investigation. https://t.co/0uNTTJF16z","Mon Mar 26 23:11:24 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/702396709297635329/1550826080","Wed Feb 24 07:36:40 +0000 2016","Extreme MAGA!
America First! Here for @POTUS45-47 TRUMP- 🇺🇸
Trump2024!   https://t.co/oSrdVvZo4v = @Cynthia_Jeanne3
NO: DM's.  I do not reply to DM's","TruthSocial.com","http://TruthSocial.com","73","96","https://t.co/oSrdVvZo4v",,,,,,,,,,,"donaldjtrump.com","https://www.donaldjtrump.com/","0","23","https://t.co/ZXteaXKosW","0","187450","12266","10601","true","702396709297635329","false","false","false","","3731","🇺🇸 Cynthia","1147282043258068992","false","https://pbs.twimg.com/profile_images/702400017001259008/nXnb4WzK_normal.jpg","","269702","https://twitter.com/Cynthia_Jeanne3","user","https://x.com/Cynthia_Jeanne3","Cynthia_Jeanne3","Foreign meddling in USA elections thanks to Hillary &amp; Obama porous borders&amp; influx of illegals 
PLUS #Obama gave detailed voting instruction on TV to illegals!
Illegals mostly from Mexico and Dems meddled with Election! https://t.co/ojQRpaHpcm","Mon Mar 26 23:53:13 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/871254197483708416/1510799446","Sun Jun 04 06:36:02 +0000 2017","A left-handed, left-wing leftist left over from the '60s.",,,,,,,,,,,,,,,,,,,,,"0","3938","640","1201","false","871254197483708416","false","false","false","Austin, TX","4660","Old Austin Hippie",,"false","https://pbs.twimg.com/profile_images/871284648533413889/NUaFhYhk_normal.jpg","","4877","https://twitter.com/Austin_Hippie","user","https://x.com/Austin_Hippie","Austin_Hippie","Fox News is deliberately deceiving viewers and covering up Donald Trump’s guilty behavior regarding Russian meddling in the 2016 election. 
Read Here: https://t.co/xbxt62kjpo
#ImpeachTrump #Resist #LockHimUp #Russiagate","Mon Mar 26 23:52:27 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/12231932/1730386280","Mon Jan 14 20:05:41 +0000 2008","Currently https://t.co/VogMutrWLq. Formerly CNN, HCAN, Current TV, & https://t.co/RAOU4R2JRv. Watch this space.","AHF.org","http://AHF.org","10","33","https://t.co/VogMutrWLq","InvestigateRussia.org","http://InvestigateRussia.org","69","92","https://t.co/RAOU4R2JRv",,,,,,,,,,,"0","24555","37673","844","true","12231932","false","false","false","Los Angeles","1221","JackiSchechner",,"false","https://pbs.twimg.com/profile_images/1848576614059126784/7i6iNuxL_normal.jpg","","27628","https://twitter.com/JackiSchechner","user","https://x.com/JackiSchechner","JackiSchechner","Rewatching today’s WH briefing. @Acosta asked about sanctions and @RajShah45 falsely claimed US has sanctioned key oligarchs in response to election meddling. 

That is just not true. 

One oligarch has been sanctioned (from Mueller’s indictment), and he has no known U.S. assets.","Mon Mar 26 23:51:37 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/203410366/1717039445","Sat Oct 16 05:54:04 +0000 2010","Healthcare Professional, Outdoorsman, Photographer, Diver, Foodie",,,,,,,,,,,,,,,,,,,,,"0","90106","1601","1558","true","203410366","true","false","false","Wisconsin","6470","Bob’s your Uncle","1291511402054717445","false","https://pbs.twimg.com/profile_images/1820644354286858240/wTeBVRwd_normal.jpg","","51760","https://twitter.com/p8riot","user","https://x.com/p8riot","p8riot","@cllnwlhlm @1jasliz @DemWrite lol. They aren’t stupid enough to try again.  State Democrats didn’t file the suit, Holders group did.  It’s just midterm meddling to motivate voters.  We won’t likely have the election till the fall.  https://t.co/51qOIFnLkK","Mon Mar 26 23:39:59 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/948690626610155521/1727925640","Wed Jan 03 23:00:45 +0000 2018","Nothing",,,,,,,,,,,,,,,,,,,,,"0","282","168","79","true","948690626610155521","false","false","false","Tulsa, OK","134","Ian Nyikos",,"false","https://pbs.twimg.com/profile_images/1841429865687289856/Nq1vl1Kx_normal.jpg","","601","https://twitter.com/ian2948","user","https://x.com/ian2948","ian2948","If Russia was having an election no one would care.  So if people tried to interfere it would just be pointless meddling or something.","Mon Mar 26 23:04:28 +0000 2018"
"true","true",,"Tue May 05 15:52:32 +0000 2015","",,,,,,,,,,,,,,,,,,,,,"0","243","290","386","true","3236130899","false","false","false","United States","7321","Joan",,"false","https://pbs.twimg.com/profile_images/595618665644462080/jxXTZvWr_normal.jpg","","98405","https://twitter.com/politicsrecycle","user","https://x.com/politicsrecycle","politicsrecycle","@realDonaldTrump   @AGJeffBSessions  @JoeTalkShow  @GOP 
-So why is Mueller still there?  His excuse for being does not exist.-
the Committee found NO evidence that the Trump campaign colluded with Moscow in the latter’s election-year meddling.","Mon Mar 26 23:02:05 +0000 2018"
"false","false",,"Fri Jul 15 13:15:40 +0000 2011","Wisconsin conservative",,,,,,,,,,,,,,,,,,,,,"0","554","1525","2606","true","335918371","false","false","false","Calumet County, WI","341","Conservative",,"false","https://pbs.twimg.com/profile_images/1557387515899813888/EZ2Bgc_w_normal.jpg","","194839","https://twitter.com/CalumetCoRepub","user","https://x.com/CalumetCoRepub","CalumetCoRepub","Say Mueller finds something unrelated to Russian collusion/election meddling. How can he recommend charges? His appointment would have been unconstitutionally broad and his recommendation would prove it.","Mon Mar 26 22:46:23 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/38002613/1731506350","Tue May 05 19:50:01 +0000 2009","https://t.co/u1Es4R6uw6","bsky.app/profile/memarc…","https://bsky.app/profile/memarco.bsky.social","0","23","https://t.co/u1Es4R6uw6",,,,,,,,,,,,,,,,"0","31762","572","56","true","38002613","false","false","false","","3906","JJ","1856695799242981808","false","https://pbs.twimg.com/profile_images/1856696956694806528/3rfFmsUw_normal.jpg","","81992","https://twitter.com/me_marco","user","https://x.com/me_marco","me_marco","@RusEmbDK @Altingetforsvar @DanishMFA @folketinget A well deserved action given russian criminal activities around the world, hacking, election meddling, poisoning...One can only feel sorry for the russian people for their criminal president. The russian people deserve so much better.","Mon Mar 26 22:39:31 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/47496394/1686719631","Tue Jun 16 00:52:25 +0000 2009","Songwriter&musician
peace lover
multiculturalism
pluralism
democracy
truth&justice
gardener&poor landowner
cooker of all things edible
people&animal nurseHermit",,,,,,,,,,,,,,,,,,,,,"0","193495","9427","6671","true","47496394","false","false","false","New Hampshire, United States","20217","Gretchen","1860646192373170263","false","https://pbs.twimg.com/profile_images/1680698532905336835/zLdVzrCC_normal.jpg","","468498","https://twitter.com/livegreenordie","user","https://x.com/livegreenordie","livegreenordie","Interview: Ryan On Russia Sanctions, Election 'Meddling,' And Mueller https://t.co/NqwhDyViJi","Mon Mar 26 22:35:20 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/18174500/1717166744","Tue Dec 16 22:16:55 +0000 2008","Ohio native, Buckeye. Colorado, now 10 miles from border. Make California Great Again. MAGA. Catholic. Microbiologist.",,,,,,,,,,,,,,,,,,,,,"0","229648","2146","2654","true","18174500","true","false","false","","4816","Ms. Babette ....","711963355842351104","false","https://pbs.twimg.com/profile_images/775687907671625728/P1IF1w8V_normal.jpg","","73925","https://twitter.com/and_so_it_goes","user","https://x.com/and_so_it_goes","and_so_it_goes","@Uncle_Jimbo @DanRather How does any of this have to do with Russia meddling in the 2016 election. Now go look at Hillary.","Mon Mar 26 22:13:06 +0000 2018"
"false","true",,"Fri Mar 01 07:41:39 +0000 2013","Married to my soulmate. I'm a nurse by profession, but disabled with Pulmonary Sarcoidosis since 2003  and no longer able to work. I love to read, and do crafts",,,,,,,,,,,,,,,,,,,,,"0","1722","61","240","false","1229263328","false","false","false","South Jersey","0","patricia griner",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","2727","https://twitter.com/YorkieGirlMom","user","https://x.com/YorkieGirlMom","YorkieGirlMom","@peyton_OVO @swarnoxk03 @realDonaldTrump No the Russians did with their meddling with the election","Mon Mar 26 22:03:57 +0000 2018"
"false","true",,"Sun Nov 27 22:28:34 +0000 2016","Politics,  climate change, health inequality in Ireland, homelessness, biodiversity decline. Multinational corporations tax policies. Animal welfare.
🐘🐳🦏🌍",,,,,,,,,,,,,,,,,,,,,"0","51323","320","1143","true","803002602367623172","false","false","false","Ireland","1","Geri Thornton",,"false","https://pbs.twimg.com/profile_images/1001230760400097280/lJzE8Kz4_normal.jpg","","16415","https://twitter.com/galdi50","user","https://x.com/galdi50","galdi50","Is The US Hypocritical To Criticize Russian Election Meddling? https://t.co/SAzN5Z6kY1 via @socialeurope","Mon Mar 26 22:03:18 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/414962189/1554397560","Thu Nov 17 18:30:01 +0000 2011","Independent watchdog journalism | Check out The Watchdog with @lowkey0nline & MintCast with @alanRMacLeod & @MnarMuh.",,,,,,,,,,,,,,,,"mintpressnews.com","https://www.mintpressnews.com/","0","23","https://t.co/41Lo1vpUXz","0","25999","240216","388","true","414962189","true","false","false","Correspondents everywhere","33127","MintPress News","1772273471289950227","false","https://pbs.twimg.com/profile_images/1577772334827683840/CeFhYg5T_normal.png","","119858","https://twitter.com/MintPressNews","user","https://x.com/MintPressNews","MintPressNews","You can sift through the mainstream media’s breathless Russiagate coverage, but what you most surely will not find is a narrative account of Putin’s meddling in the 2016 presidential election. 
https://t.co/SPKNzgS6XP","Mon Mar 26 21:55:12 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/24974925/1484301016","Tue Mar 17 22:58:17 +0000 2009","Linux,Space,Cyclist,Beach Volleyball      
FACEBOOK: https://t.co/NZob1glHLS
LINKEDIN: https://t.co/NZob1glHLS
BLUESKY: https://t.co/vmX2QClQo9","tinyurl.com/ytb6avch","https://tinyurl.com/ytb6avch","53","76","https://t.co/NZob1glHLS","tinyurl.com/ytb6avch","https://tinyurl.com/ytb6avch","87","110","https://t.co/NZob1glHLS","tinyurl.com/taj4yrdv","https://tinyurl.com/taj4yrdv","120","143","https://t.co/vmX2QClQo9","userspace.org","http://userspace.org","0","23","https://t.co/CrHLoQ5lrL","0","98356","1830","4867","true","24974925","false","false","false","Muskogee, OK","714","daniel yount","1500237760279498758","false","https://pbs.twimg.com/profile_images/820019583692115968/v_DlAxWP_normal.jpg","","58374","https://twitter.com/icarusfactor","user","https://x.com/icarusfactor","icarusfactor","@CNN @wolfblitzer @CNNSitRoom Want I want to see form the @StormyDaniels lawsuit Is that @realDonaldTrump Perjured himself and that be on the court records. Also, after last night,he is treats her like Putin,with kid gloves, so adds to the #MuellerProbe as MO on election meddling","Mon Mar 26 21:47:10 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/884799910503206913/1721671306","Tue Jul 11 15:41:52 +0000 2017","Ready to fight for 2024 #KamalaForPresident #NoDemUnder1k #BlueWave2024 Proud Democrat🇺🇸 Happily Married DONT INBOX,I DELETE.",,,,,,,,,,,,,,,,,,,,,"0","97547","3668","3434","true","884799910503206913","false","false","false","","1324","Angela Renalds 🌊🌊","1782899623729709137","false","https://pbs.twimg.com/profile_images/1836724205234130944/nGlqVSlS_normal.jpg","","65747","https://twitter.com/renalds_angela","user","https://x.com/renalds_angela","renalds_angela","@amjoyshow @NBCNews That's wonderful that's great but what happened to the sanctions? Let's not forget Trump is saying nothing and what about our energy grids meddling in our election what about going after the top Russians...ijs","Mon Mar 26 21:19:04 +0000 2018"
