"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/longDescription/entities/0/fromIndex","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/__typename","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/legacy/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/rest_id","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/type","author/affiliatesHighlightedLabel/label/longDescription/entities/0/toIndex","author/affiliatesHighlightedLabel/label/longDescription/text","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1648786711/1437902746","Mon Aug 05 21:50:57 +0000 2013","",,,,,,,,,,,,,,,,"0","62559","864","650","true","1648786711","false","false","false","Tennessee, USA","24"," Becky Ricker",,"false","https://pbs.twimg.com/profile_images/625227009929670656/3xCeatpC_normal.jpg","","49132","https://twitter.com/BeckyRicker638","user","https://x.com/BeckyRicker638","BeckyRicker638",,"Fake dossier
Secret court
Lied to Federal Judge
Corrupt FBI/DOJ
Collusion with Russia (treason)
And still no investigation into Obama Hillary Lentch Coney and many others
Where is justice
President Trump and others deserves justice
There is something wrong","Thu Mar 15 23:49:38 +0000 2018"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/19596419/1411073921","Tue Jan 27 15:21:11 +0000 2009","Lover of all things 🇮🇹/CEO of LBVC/Beauty Coach/ Artisan/Former Radio Personality/LBGTQI 🌈 ally/ Bleeding ❤️liberal #Vote",,,,,,,,,,,,,,,,"0","13860","3489","3433","true","19596419","false","false","false","Heart is always in Italy","5427","Dawn Catherine",,"false","https://pbs.twimg.com/profile_images/924770428803010561/fLPKLrCm_normal.jpg","","61602","https://twitter.com/DAWNCATHERINE","user","https://x.com/DAWNCATHERINE","DAWNCATHERINE",,"@JohnHogHannah1 @MeetThePress @carolelee 45 said no business dealings w/ Russia - that is a lie. He also said Trump campaign had no contact w/ Russia, also a lie. If 45 had nothing to hide he woud have released his tax returns. Innocent people don’t obstruct justice to try not have an investigation into his campaign.","Thu Mar 15 23:49:32 +0000 2018"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/210379038/1599086499","Sun Oct 31 09:07:10 +0000 2010","#NO VAX PASSPORTS. BREATH FRESH, GET LOTS OF SUNSHINE.",,,,,,,,,,,"mariaBirchwood.blogspot.com","http://mariaBirchwood.blogspot.com/","0","23","https://t.co/QcEDxbkF9K","0","66933","1079","673","true","210379038","false","false","false","U.K.","150","Maria","1313097907923570688","false","https://pbs.twimg.com/profile_images/1174803190652592129/6-lscvNP_normal.jpg","","49380","https://twitter.com/mariabirchwood","user","https://x.com/mariabirchwood","mariabirchwood",,"@dikkenf12 @jamieboy225 @YouTube Mr. Trump said that it would be a good thing to be friends with Russia. There are powerful elements within the U.S. that don't want this friendship to happen &amp; now that another accusation without any proof against Russia is happening here in the U.K. even before the investigation","Thu Mar 15 23:48:50 +0000 2018"
"https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_bigger.jpg","Bloomberg",,,,,,,,,"https://twitter.com/business","DeepLink","Badge","BusinessLabel","true","false","https://pbs.twimg.com/profile_banners/252751061/1693946394","Tue Feb 15 20:50:58 +0000 2011","Bloomberg Originals offers cinematic documentary-style explorations and feature shows at the intersection of business, climate, technology, sports and beyond.",,,,,,,,,,,"bloomberg.com/originals","https://www.bloomberg.com/originals","0","23","https://t.co/dv8NfcSeSO","0","1667","1227443","1528","true","252751061","true","false","false","","229138","Bloomberg Originals","1862421306748076324","false","https://pbs.twimg.com/profile_images/1699160402150461440/rT9MGzwt_normal.jpg","","269049","https://twitter.com/bbgoriginals","user","https://x.com/bbgoriginals","bbgoriginals","Business","Robert Mueller has subpoenaed the Trump Organization for documents related to the Russia investigation, the New York Times reports #tictocnews https://t.co/KAtDgcRnov","Thu Mar 15 23:48:13 +0000 2018"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/944552130/1723607325","Mon Nov 12 20:47:41 +0000 2012","you had the power all along, my dear.",,,,,,,,,,,,,,,,"0","180799","932","1168","true","944552130","false","false","false","New York, USA","2008","And 🪷",,"false","https://pbs.twimg.com/profile_images/1711374963327004672/jdWO4I50_normal.jpg","","74688","https://twitter.com/a23ryan","user","https://x.com/a23ryan","a23ryan",,"@LindseyGrahamSC running a fake hyperpartisan counter investigation with the sole goal of undermining mueller's legitimate investigation of russia and the very possible influence it has over trump is a very interesting approach.

#YourAssIsShowing 
#Traitor","Thu Mar 15 23:38:48 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Tue Oct 10 21:04:24 +0000 2017","Just an Average, Proud American trying to filter out all the noise and focus on what's important: God, Family, Friends & Country.",,,,,,,,,,,,,,,,"0","1035","140","326","false","917858374070435841","false","false","false","The Villages, FL","4","Average.Joe.7678",,"false","https://pbs.twimg.com/profile_images/918213693032321026/vCEMk-mf_normal.jpg","","5615","https://twitter.com/AverageJoe7678","user","https://x.com/AverageJoe7678","AverageJoe7678",,"@Braveheart_USA @thebradfordfile @realDonaldTrump @seanhannity @RealJamesWoods @AppSame @CarmineZozzora @ChristieC733 @LeahR77 @phil200269 @DrMartyFox @TruthsbyRalph @AmericanHotLips @LVNancy @ItsAReckoning These Trump Organization Documents have nothing to do with Trump Russia Collusion. 
He's just looking for dirt...not his job...nothing to do with Investigation.

Witch Hunt...period","Thu Mar 15 23:36:16 +0000 2018"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1377906259/1601829969","Wed Apr 24 20:08:17 +0000 2013","Proudly supporting The common sense party. Don’t be a sheep off to slaughter, independent thinking is a good thing. Follow what makes sense.",,,,,,,,,,,,,,,,"0","5689","2486","2818","true","1377906259","false","false","false","Texas, USA","2425","CheryleEM",,"false","https://pbs.twimg.com/profile_images/1099129620111208448/awnrVSNp_normal.jpg","","17386","https://twitter.com/CheryleE83","user","https://x.com/CheryleE83","CheryleE83",,"@HopeRadio1 @realDonaldTrump What’s tragic is that there is nothing with regard to Trump and Russia do Mueller is tryingbto go after him for personal financials which has nothing to do with his investigation. Witch hunt. That’s sad and desperation","Thu Mar 15 23:33:57 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2577994481/1555249226","Mon Jun 02 17:20:23 +0000 2014","Recently single and loving the newfound freedom.
Atheist, which gets me in trouble with some folks on Twitter. But then again, trouble keeps things interesting.",,,,,,,,,,,,,,,,"0","4943","344","433","true","2577994481","false","false","false","","252","Chloe Seconds","788721540082888704","false","https://pbs.twimg.com/profile_images/1383779411506253831/CiRtNnwe_normal.jpg","","7624","https://twitter.com/ChloeSeconds","user","https://x.com/ChloeSeconds","ChloeSeconds",,"@RawStory Maybe because she thinks we should wait for the investigation to take place first to find out for sure if it was Russia? I can't believe you're making me defend the Trump administration!","Thu Mar 15 23:31:09 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/4081106480/1711488361","Sat Oct 31 15:42:25 +0000 2015","Official X account of The Daily Wire.",,,,,,,,,,,"dailywire.com","https://www.dailywire.com/","0","23","https://t.co/JVuHEIcOct","0","10308","2400706","1631","true","4081106480","true","false","false","Nashville, USA","96985","Daily Wire","1860013927247270367","false","https://pbs.twimg.com/profile_images/1729533972797935617/ZC2yojpD_normal.jpg","","190520","https://twitter.com/realDailyWire","user","https://x.com/realDailyWire","realDailyWire","Business","NEW BOOK: Senior Obama State Dept. Official Approved Meeting That Catalyzed Trump/Russia Investigation https://t.co/8yZc8Il8nY https://t.co/pQIkffgAmW","Thu Mar 15 23:30:36 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/863909449/1647689803","Sat Oct 06 00:48:45 +0000 2012","The Last Cosmonaut co-songwriter, singer, keyboards and guitarist. Visual artist. Father/husband/uncle/son. Vegan navigation .One ❤️",,,,,,,,,,,"thelastcosmonaut.bandcamp.com/music","https://thelastcosmonaut.bandcamp.com/music","0","23","https://t.co/kOdEWjf9HG","0","13225","120","333","true","863909449","false","false","false","NW UK","999","Chris Oliver🌳☁️🗽",,"false","https://pbs.twimg.com/profile_images/1381235983346249729/4ZtBKlvc_normal.jpg","","9147","https://twitter.com/chrisoliver71","user","https://x.com/chrisoliver71","chrisoliver71",,"@Otto_English Takes the steam out of the Trump/Russia investigation. Could be bigger than Britain?(if that is indeed possible?)","Thu Mar 15 23:29:07 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/797392807677804544/1495089277","Sat Nov 12 10:57:15 +0000 2016","",,,,,,,,,,,,,,,,"0","13461","907","1167","true","797392807677804544","false","false","false","","130","RightWingHippie","923103178886909952","false","https://pbs.twimg.com/profile_images/798024794319024128/r1tyU-zu_normal.jpg","","17156","https://twitter.com/hippieontherite","user","https://x.com/hippieontherite","hippieontherite",,"The only objective of the Mueller investigation is to bring down Trump (aka impeachment).  Russia is irrelevant to their CAUSE. https://t.co/6TA74pUtIi","Thu Mar 15 23:24:53 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/313198422/1632649485","Wed Jun 08 08:54:11 +0000 2011","Philippines' #1 Hit Music Station | #htzPH | LISTEN LIVE: https://t.co/WacKy3JodM | A non-commercial webradio station of @iKastRaudio.","tun.in/sfoAy","http://tun.in/sfoAy","58","81","https://t.co/WacKy3JodM",,,,,,"raudio.cf","http://raudio.cf","0","23","https://t.co/uobznUbFsH","0","0","336","66","false","313198422","false","false","false","Philippines","23960","HTZ 🇵🇭 | Raudio","1235524967074328576","false","https://pbs.twimg.com/profile_images/1442062563672420356/pLEi2aTs_normal.jpg","","82178","https://twitter.com/hitzfmPH","user","https://x.com/hitzfmPH","hitzfmPH",,"#hitzfmPH | James Corden &amp; Shaggy Parody Trump-Russia Investigation with ‘It Wasn’t Me’ https://t.co/9qyZ48DpMF","Thu Mar 15 23:24:45 +0000 2018"
,,,,,,,,,,,,,,"true","true",,"Tue Dec 12 20:08:15 +0000 2017","Love trump",,,,,,,,,,,,,,,,"0","21541","356","312","true","940674679995592704","false","false","false","","30","shtil",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","7402","https://twitter.com/boly_mike","user","https://x.com/boly_mike","boly_mike",,"Is it a coincident that few days after Congress finished their investigation and cleared Trump from collusion all of the sudden mother widens Russia probe with subpoenas on Trump organization only to spin Forder Trump Russia narrative it's crazy","Thu Mar 15 23:21:50 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Fri Mar 06 21:23:22 +0000 2009","Newsmax Columnist, Keynote speaker. URL https://t.co/O44GimrMpU My latest book (photo above) on sale for only $3.99  https://t.co/wYyDIDf47J","michaelshannon.wordpress.com","http://michaelshannon.wordpress.com","40","63","https://t.co/O44GimrMpU","tinyurl.com/lcqs87c","http://tinyurl.com/lcqs87c","117","140","https://t.co/wYyDIDf47J","michaelshannon.wordpress.com","http://michaelshannon.wordpress.com","0","23","https://t.co/O44GimrMpU","0","3474","793","336","true","23120752","true","false","false","","366","Michael R Shannon","1862193698689138714","false","https://pbs.twimg.com/profile_images/472385697496571904/J4tHvv0F_normal.jpeg","","67129","https://twitter.com/ReluctantUser2","user","https://x.com/ReluctantUser2","ReluctantUser2",,"#OpMedia @AP simply has no honor. No wonder they don't use bylines. The Trump investigation was Russia COLLUSION. As Dear Abby says, 'It takes two to tango.' Now any rabbit trail that crosses Russian tracks is proof enough for AP. #FakeNews https://t.co/WeL3uDlRcH","Thu Mar 15 23:20:27 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/69196651/1661739008","Thu Aug 27 04:08:55 +0000 2009","Publish & Earn on NewsBreak: https://t.co/BDOM0FmRUq || Support my work on Substack as a Free Subscriber: https://t.co/dcNc4NHuNO…","bit.ly/NewsBreakInfo","http://bit.ly/NewsBreakInfo","29","52","https://t.co/BDOM0FmRUq","terrymansfield.substack.com/subscribe?utm_","http://terrymansfield.substack.com/subscribe?utm_","106","129","https://t.co/dcNc4NHuNO","tisgood2know.blogspot.com","https://tisgood2know.blogspot.com","0","23","https://t.co/HeopABPDX4","0","3829","9065","10078","true","69196651","false","false","false"," ","492","Terry Mansfield",,"false","https://pbs.twimg.com/profile_images/1566417670291030016/4EuIo-ER_normal.jpg","","1147872","https://twitter.com/Go2WebMarketing","user","https://x.com/Go2WebMarketing","Go2WebMarketing",,"Minutes after blockbuster report on Russia investigation, the knives… https://t.co/YjTblUgLlQ #Trump #DonaldTrump","Thu Mar 15 23:20:16 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Mon Jan 29 20:46:35 +0000 2018","#FilAm #FilipinoAmazing #FilipinoAmerican #FilipinaAmerican #Filipinx #Immigrant #Resist #BrownLivesMatter #StopAAPIhate #StopAsianHate",,,,,,,,,,,"filam.one","http://filam.one","0","23","https://t.co/5k9SGT5jPW","0","40","437","475","false","958078945223520256","false","false","false","California, USA","5212","FIL AM🇵🇭🇺🇸",,"false","https://pbs.twimg.com/profile_images/1223073778340515840/yQMRCsb0_normal.jpg","","8883","https://twitter.com/FILAM_one","user","https://x.com/FILAM_one","FILAM_one",,"#TheResistance Watch Shaggy and James Corden Remake 'It Wasn't Me' in this Trump, Russia Investigation Parody https://t.co/nmPSq56y37 #FBR #FBRParty https://t.co/02P9gsY5Ak","Thu Mar 15 23:19:41 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Mon Jan 29 20:46:35 +0000 2018","#FilAm #FilipinoAmazing #FilipinoAmerican #FilipinaAmerican #Filipinx #Immigrant #Resist #BrownLivesMatter #StopAAPIhate #StopAsianHate",,,,,,,,,,,"filam.one","http://filam.one","0","23","https://t.co/5k9SGT5jPW","0","40","437","475","false","958078945223520256","false","false","false","California, USA","5212","FIL AM🇵🇭🇺🇸",,"false","https://pbs.twimg.com/profile_images/1223073778340515840/yQMRCsb0_normal.jpg","","8883","https://twitter.com/FILAM_one","user","https://x.com/FILAM_one","FILAM_one",,"#TheResistance Rep. Adam Schiff: Democrats will push to continue investigation into Trump, Russia collusion https://t.co/bPmZlu8UXv #FBR #FBRParty https://t.co/xcF9eV1KDc","Thu Mar 15 23:19:38 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/31532083/1578686184","Wed Apr 15 21:48:21 +0000 2009","@AP White House reporter. Previously @latimes in Washington and Sacramento, @starledger in Trenton. Reach me at cmegerian@ap.org",,,,,,,,,,,"apnews.com","http://apnews.com","0","23","https://t.co/hYpDYdaULM","0","6840","47963","2152","true","31532083","false","false","false","Washington, DC","3955","Chris Megerian",,"false","https://pbs.twimg.com/profile_images/1582180566576799746/uNCrmY6__normal.jpg","","91302","https://twitter.com/ChrisMegerian","user","https://x.com/ChrisMegerian","ChrisMegerian",,"The Russia investigation has landed squarely in Trump Tower with a subpoena from Robert Mueller https://t.co/hX2Gw2XBdm","Thu Mar 15 23:19:09 +0000 2018"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/38387579/1570959211","Thu May 07 06:56:00 +0000 2009","Interested in: media, journalism, SciComms, data, HigherEd, mental health, psychology, dogs. Media/Comms for @cabahcoe. Journo educator @UOW.",,,,,,,,,,,,,,,,"0","4614","1349","4832","true","38387579","false","false","false","Dharawal Country","991","Jacqueline Wales",,"false","https://pbs.twimg.com/profile_images/1587683573288427520/sd5TRjQQ_normal.jpg","","15019","https://twitter.com/Jacqui_Wales","user","https://x.com/Jacqui_Wales","Jacqui_Wales",,"Trump Administration Sanctions Russians for Election Meddling and Cyberattacks https://t.co/Q521dYyqN9","Thu Mar 15 23:31:48 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/91334232/1694494450","Fri Nov 20 12:55:30 +0000 2009","https://t.co/pT0SGCt8uD is Ireland's most read news website providing breaking news content to 13 million readers a month. Get in touch: contact@independent.ie.","Independent.ie","http://Independent.ie","0","23","https://t.co/pT0SGCt8uD",,,,,,"independent.ie","http://www.independent.ie/","0","23","https://t.co/N0HTtXGDTV","0","340","908136","156","true","91334232","false","false","false","Dublin","222515","Irish Independent","1862522216799178801","false","https://pbs.twimg.com/profile_images/1701459156987674624/POZXM4pI_normal.png","","530874","https://twitter.com/Independent_ie","user","https://x.com/Independent_ie","Independent_ie","Business","White House imposes sanctions on 19 Russians for meddling in election  https://t.co/nN6wpdwd1N https://t.co/1psG21Q387","Thu Mar 15 23:30:15 +0000 2018"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/703934042215981056/1630965837","Sun Feb 28 13:25:28 +0000 2016","“The side that wants to take the choice away from women and give it to the state, they’re fighting a losing battle. Time is on the side of change.” ~RBG",,,,,,,,,,,,,,,,"0","24091","2302","4225","true","703934042215981056","false","false","false","Sarasota, FL","928","juniormint73",,"false","https://pbs.twimg.com/profile_images/1435000180764459012/ZvLc4Duh_normal.jpg","","30993","https://twitter.com/juniormint73","user","https://x.com/juniormint73","juniormint73",,"U.S. Hits Russia With Sanctions For Election Meddling, Cyber Attacks #TrumpRussiaInvestigation #TrumpColluded #TheResistance  https://t.co/iVEUwbDkBJ","Thu Mar 15 23:28:00 +0000 2018"
"https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig","Automated","13","User","FabCurators","1531870169727127552","FabCurators","TimelineRichTextMention","25","Automated by @FabCurators",,,,"AutomatedLabel","false","false","https://pbs.twimg.com/profile_banners/1862901781/1661934649","Sat Sep 14 06:26:08 +0000 2013","Breaking world news in tweets from https://t.co/KeBYioj9aC. From the best sources. #NewsInTweetsCom #WorldNewsInTweets","NewsInTweets.com","http://NewsInTweets.com","35","58","https://t.co/KeBYioj9aC",,,,,,"newsintweets.com","http://newsintweets.com","0","23","https://t.co/92AOnIzWzy","0","2","2716","3522","true","1862901781","false","false","false","","401803","World News In Tweets",,"false","https://pbs.twimg.com/profile_images/1564893461417172993/6o4HfHYI_normal.jpg","","722240","https://twitter.com/NewsInTweetsCom","user","https://x.com/NewsInTweetsCom","NewsInTweetsCom",,"CNN Breaking News: Trump administration finally announces new sanctions on Russia for its election meddling, a month-and-a-half after… https://t.co/j9A4LQXaHO: CNN Breaking News @cnnbrk Trump administration finally announces new sanctions… https://t.co/3t5AhFT7fR #NewsInTweets https://t.co/3FUrR48a5a","Thu Mar 15 23:26:52 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/827156153599680513/1486044590","Thu Feb 02 14:06:09 +0000 2017","Check out the 'Trump Watch' app in the Play Store. It's Trumperrific!",,,,,,,,,,,"play.google.com/store/apps/det…","https://play.google.com/store/apps/details?id=com.bitterware.trumpwatch","0","23","https://t.co/B1dswwcKAY","0","732","66","59","false","827156153599680513","false","false","false","Everywhere Trump is","4","Trump Watch","1210015035659104257","false","https://pbs.twimg.com/profile_images/827156917734682624/2XKhRByh_normal.jpg","","105844","https://twitter.com/trumpwatchapp","user","https://x.com/trumpwatchapp","trumpwatchapp",,"Trump administration finally announces Russia sanctions over election meddling - https://t.co/1TKrUCce70","Thu Mar 15 23:26:08 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/56413858/1602000837","Mon Jul 13 16:18:27 +0000 2009","The official Twitter page of FOX Business. Invested in You.",,,,,,,,,,,"foxbusiness.com","http://www.foxbusiness.com","0","23","https://t.co/ytWMvJlUP9","0","1","880345","386","true","56413858","true","false","false","New York, NY","83862","FOX Business",,"false","https://pbs.twimg.com/profile_images/1591281158972661761/NJZDC7A7_normal.jpg","","243294","https://twitter.com/FoxBusiness","user","https://x.com/FoxBusiness","FoxBusiness",,"The United State slapped sanctions on 19 Russian individuals and five groups, including Moscow's intelligence services, for meddling in the 2016 U.S. election and malicious cyber attacks, the Treasury Department said on Thursday. https://t.co/lnaj2qnO1L https://t.co/IqnmHvWpby","Thu Mar 15 23:25:00 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/65951307/1562346699","Sat Aug 15 18:40:09 +0000 2009","#MarchForTheTruth #GoodbyeTrump #IVotedForHillary #ThanksObama #TheResistance .#EverythingTrumptouchesdies Standing up for Truth, Humanity and Justice. 🇺🇸",,,,,,,,,,,"facebook.com/madamed","http://www.facebook.com/madamed","0","23","https://t.co/F1NBdaJZBa","0","188101","1840","2861","true","65951307","false","false","false","","420","Nana Durglishvili","1111575394614984715","false","https://pbs.twimg.com/profile_images/971896838486937600/1C6DHAzm_normal.jpg","","423931","https://twitter.com/MadameND","user","https://x.com/MadameND","MadameND",,"Menendez Statement on U.S. Treasury Russia Sanctions for Election Meddling, Cyber Attacks https://t.co/lCrWKg7Yhs","Thu Mar 15 23:21:15 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/587964880/1425237609","Wed May 23 03:11:31 +0000 2012","We are a non-partisan group and our main objective is to labor to safeguard our Constitution, the Bill of Rights and the American way of life.",,,,,,,,,,,"bwcentral.org","http://bwcentral.org/","0","23","https://t.co/JXLw8ChX6C","0","4","315","442","false","587964880","false","false","false","","22393","Bear Witness Central",,"false","https://pbs.twimg.com/profile_images/2242608873/BearWit_normal.jpg","","72435","https://twitter.com/BearWitnessCtl","user","https://x.com/BearWitnessCtl","BearWitnessCtl",,"UPDATE: BREAKING: Trump Sanctions Russian Nationals For Meddling In 2016 Presidential Election. READ: https://t.co/Ic01Sy9CIz #pjnet #HAction #hillaryemails #2A #tcot https://t.co/yACiqgnozl https://t.co/nuIkBXkzN4","Thu Mar 15 23:20:05 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/87957969/1533749728","Fri Nov 06 15:04:31 +0000 2009","Lifelong So.Dem & Civil Trial Paralegal in State & Federal Cts. Disabled, but still fighting for equality for all. NoDMs #Resist  #VoteDem #TheResistance",,,,,,,,,,,,,,,,"0","109554","41533","28907","true","87957969","false","false","false","Between Tampa & Orlando","6661","@AdamsFlaFan","905254274522894336","false","https://pbs.twimg.com/profile_images/885904846343229440/fdrcGIr7_normal.jpg","","503896","https://twitter.com/AdamsFlaFan","user","https://x.com/AdamsFlaFan","AdamsFlaFan",,"U.S. hits Russians with sanctions for election meddling, cyber attacks via @politicususa https://t.co/duL1kfm79H","Thu Mar 15 23:18:05 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/806433/1687655065","Fri Mar 02 16:34:35 +0000 2007","Healthcare. Navigating my way through Ruby, Elixir and Crystal and Scala lang. Martial Artist.",,,,,,,,,,,,,,,,"0","20991","149","1239","true","806433","false","false","false","Waialua, HI","18","Yujiku",,"false","https://pbs.twimg.com/profile_images/1414677594843357187/ckdDsW6B_normal.jpg","","5951","https://twitter.com/WhyKurious","user","https://x.com/WhyKurious","WhyKurious",,"Crimea, election meddling, Olympic doping, assassinations... think it’s pretty decisive what kind of actor they are. https://t.co/kvydvJh0Si via @msnbc","Thu Mar 15 23:17:54 +0000 2018"
