"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/longDescription/entities/0/fromIndex","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/__typename","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/legacy/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/rest_id","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/type","author/affiliatesHighlightedLabel/label/longDescription/entities/0/toIndex","author/affiliatesHighlightedLabel/label/longDescription/text","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,,,,,,"false","true",,"Mon Aug 15 07:28:48 +0000 2011","",,,,,,,,,,,,,,,,"0","289","1","33","true","355369707","false","false","false","","254","Rosalba White",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1016","https://twitter.com/RosalbaW","user","https://x.com/RosalbaW","RosalbaW","WE DON'T WORRY ABOUT CLINTON INVESTIGATION, ALL AMERICA IS UNDER INVESTIGATION , BECAUSE TRUMP RUSSIA'S SPY","Sat Nov 05 00:30:05 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1201819807/1495910168","Wed Feb 20 18:28:17 +0000 2013","USAF Retired, Animal lover/rescue. I will not let you into my world if you abuse people and/or deny them their right to live peacefully without harm. NEVERTRUMP",,,,,,,,,,,,,,,,"0","35165","1081","1256","true","1201819807","false","false","false","Graham, WA","15","deb zell",,"false","https://pbs.twimg.com/profile_images/868536322591293440/XtUTmXCW_normal.jpg","","139394","https://twitter.com/dbzell","user","https://x.com/dbzell","dbzell","@kurteichenwald @starfirst Secret Server found at Trump Tower. Talks to Russia only. FBI said it opened investigation, or did it?","Sat Nov 05 00:22:51 +0000 2016"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/16531799/1577938291","Tue Sep 30 18:26:38 +0000 2008","VP Advocacy & Engagement, Mozilla. Veteran of the healthcare reform, women's rights and anti-tobacco movements. Cooking, tween wrangling + travel make me happy.",,,,,,,,,,,,,,,,"0","7063","1843","2359","true","16531799","false","false","false","","193","ashleyboyd.bsky.social",,"false","https://pbs.twimg.com/profile_images/725360370030768128/iC82RpA5_normal.jpg","","10900","https://twitter.com/ashleyboyd","user","https://x.com/ashleyboyd","ashleyboyd","So just so I'm clear - the Russians and our own FBI are meddling in this election and CRICKETS?!  Zip.  I'm truly terrified. #Elections2016","Sat Nov 05 16:12:25 +0000 2016"
,,,,,,,,,,,"false","true",,"Thu Oct 20 17:47:34 +0000 2011","",,,,,,,,,,,,,,,,"0","0","0","14","false","394824802","false","false","false","Marysville OH","0","Lesa AndJack Barnett",,"false","https://pbs.twimg.com/profile_images/1598197194/2011-04-10_17.33.48-1_normal.jpg","","1490","https://twitter.com/JackLesa","user","https://x.com/JackLesa","JackLesa","Americans think the media, not ‘Russian hackers,’ are meddling in the election - Personal Liberty® https://t.co/8DqzPe9pB8","Sat Nov 05 16:09:00 +0000 2016"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1431031490/1419958934","Wed May 15 17:13:00 +0000 2013","Consulting (environment, entomology) B.S. Biology M.S. Aquatic biology - Ohio EPA, Jazz, Art, comedy, no businesses, No Repug. No dating or DM!! Must show bio!",,,,,,,,,,,,,,,,"0","66430","3988","3836","true","1431031490","false","false","false","USA","118161","#TheSpiderHunter - Black History Is Important!","1619027534427090944","false","https://pbs.twimg.com/profile_images/981969292089536513/ewOkSoTb_normal.jpg","","393247","https://twitter.com/Arthur59611540","user","https://x.com/Arthur59611540","Arthur59611540","@MailOnline Journalists Blast The FBI For Meddling In 2016 Election
https://t.co/8vt1tzyTJr","Sat Nov 05 16:02:33 +0000 2016"
"https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig","Automated","13","User","nelson","10051","nelson","TimelineRichTextMention","20","Automated by @nelson","AutomatedLabel","false","true","https://pbs.twimg.com/profile_banners/358426597/1668266213","Fri Aug 19 22:26:07 +0000 2011","No longer updated; see https://t.co/OpJ8g6bMJJ or on Mastodon at @somebitslinks@tech.lgbt","somebits.com/linkblog/","https://www.somebits.com/linkblog/","23","46","https://t.co/OpJ8g6bMJJ",,,,,,"somebits.com/linkblog/","http://www.somebits.com/linkblog/","0","23","https://t.co/QTMRkT4164","0","20","6682","1","false","358426597","false","false","false","San Francisco, CA","119","Nelson Minar","1602702227117936640","false","https://pbs.twimg.com/profile_images/1513495734/new_normal.gif","","12386","https://twitter.com/somebitsLinks","user","https://x.com/somebitsLinks","somebitsLinks","FBI v Clinton: US National Police meddling in election. ""there’s a revolution going on inside the FBI and it’s now… https://t.co/3auy6X1z5v","Sat Nov 05 15:50:09 +0000 2016"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2421298825/1732219100","Tue Apr 01 01:03:37 +0000 2014","United States 🇺🇸 MARINE 🇺🇸CAPTAIN -03 MARSOC-ACTIVE Service 🇺🇸#maga #trump2024 #presidenttrump #marines #americafirst ##USMC #ISTANDWITHAMERICA",,,,,,,,,,,,,,,,"0","16395","1902","5505","true","2421298825","false","false","false","California, USA","9051","AMERICAN PATRIOT 🇺🇸🦅🇺🇸",,"false","https://pbs.twimg.com/profile_images/1859715594980892673/6gWEycdU_normal.jpg","","45896","https://twitter.com/PatriotSark6","user","https://x.com/PatriotSark6","PatriotSark6","🛎Latino, Dem surge in FL and NV… Rogue FBI agents meddling in election… Beyoncé uses Clinton quote in big feminist statement","Sat Nov 05 15:43:46 +0000 2016"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/241983890/1499189166","Sun Jan 23 17:07:48 +0000 2011","I tweet a narrative to support America’s Constitution, rule of law, & democracy. Also on Bluesky: https://t.co/ylVvYyS6RC","newnarrative.bsky.social","http://newnarrative.bsky.social","98","121","https://t.co/ylVvYyS6RC",,,,,,,,,,,"0","4196","14363","18","true","241983890","false","false","false","Retired","114497","Mike Walker",,"false","https://pbs.twimg.com/profile_images/1548673665/megaphone-kid-cropped_normal.jpg","","868427","https://twitter.com/New_Narrative","user","https://x.com/New_Narrative","New_Narrative","What's the biggest threat on Election Day? Russia meddling 
https://t.co/Q09hR1sTWj","Sat Nov 05 15:32:26 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1884966824/1385946680","Fri Sep 20 01:20:40 +0000 2013","90's baby! Love all things Japan! Big Godzilla fan! Anime Fan! Love Foreign films! A student of Raytown south high school class of 2009.",,,,,,,,,,,,,,,,"0","65650","434","4993","true","1884966824","false","false","false","","231","Darius Mina",,"false","https://pbs.twimg.com/profile_images/378800000818104366/abd3c8a2f9398b25ded1df6e0ea0b9fb_normal.jpeg","","55765","https://twitter.com/DariusM1990","user","https://x.com/DariusM1990","DariusM1990","🛎Latino, Dem surge in FL and NV… Rogue FBI agents meddling in election… Beyoncé uses Clinton quote in big feminist statement","Sat Nov 05 15:03:54 +0000 2016"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/236652240/1458678941","Tue Jan 11 02:22:40 +0000 2011","Just me. Musician, history buff, rock and roller and all around nice fella.",,,,,,,,,,,,,,,,"0","4759","610","3230","true","236652240","false","false","false","Brooklyn, NY","676","Matt Long",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","6437","https://twitter.com/TheLibrary411","user","https://x.com/TheLibrary411","TheLibrary411","🛎Latino, Dem surge in FL and NV… Rogue FBI agents meddling in election… Beyoncé uses Clinton quote in big feminist statement","Sat Nov 05 15:03:43 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3416819555/1443535525","Wed Aug 12 03:01:56 +0000 2015","Progressive Pakistan Post is an online editorial news site that discusses Pakistani affairs as well as regional and other world affairs #ProgressivePakistanPost",,,,,,,,,,,"ProgressivePakistanPost.com","http://www.ProgressivePakistanPost.com","0","23","https://t.co/DvWRxR7eiv","0","7","2962","3510","false","3416819555","false","false","false","","983","Progressive Pak Post",,"false","https://pbs.twimg.com/profile_images/669204089733955588/A5aZnV7l_normal.jpg","","5077","https://twitter.com/ProgressPakPost","user","https://x.com/ProgressPakPost","ProgressPakPost","The Meddling And Hacking In America’s Election https://t.co/fVoRTIuhkU #USElections2016 #DNC #Hillary #Trump #Russia #Putin #Hacking","Sat Nov 05 14:40:48 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/138526255/1501183553","Thu Apr 29 20:14:05 +0000 2010","Follow Primal Digest to get content just for you. It's simple: Follow us and we'll learn your interests. When we find relevant content, we'll send a reply.",,,,,,,,,,,,,,,,"0","1205","24980","18610","false","138526255","false","false","false","","421642","Primal Digest","1050749217306763264","false","https://pbs.twimg.com/profile_images/994383792142942213/vtCldWYV_normal.jpg","","581872","https://twitter.com/Primal_Digest","user","https://x.com/Primal_Digest","Primal_Digest","@john_benkert U.S. readies to fend off Election Day cyber meddling by Russia,...
https://t.co/AyK8RAzXRN via nbcnews https://t.co/dnU9vvCjFZ","Sat Nov 05 14:25:24 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/484096901/1486791958","Sun Feb 05 18:42:12 +0000 2012","Lauren (she/her) is an artist, educator, and arts admin. Founder, Spellbound Theater @spellboundtheat; Now leading OR’s premier arts ed org, @youngaudiences",,,,,,,,,,,"laurenjost.com","http://laurenjost.com","0","23","https://t.co/gHHkyjGdcH","0","6969","578","864","true","484096901","false","false","false","Portland, OR","164","Lauren Jost",,"false","https://pbs.twimg.com/profile_images/830291760089808896/9clnIzLK_normal.jpg","","3806","https://twitter.com/LaurenJost","user","https://x.com/LaurenJost","LaurenJost","@natcassidy @TeamJost Yeah. In 2016, the FBI meddling in the election is only a ""2""","Sat Nov 05 13:49:20 +0000 2016"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/756984697926725632/1718823423","Sat Jul 23 22:49:50 +0000 2016","Anti-capitalist. Abolitionist. PhD Rice University. MA Wisconsin. Opinions are my own. 🇵🇸🇱🇧 ✊",,,,,,,,,,,,,,,,"0","74044","934","2276","false","756984697926725632","false","false","false","Coahuiltecan Land","217","Peter","1250137117247844355","false","https://pbs.twimg.com/profile_images/801437604197658624/4Y0AbzBr_normal.jpg","","6239","https://twitter.com/pstranges716","user","https://x.com/pstranges716","pstranges716","@AJEnglish The FBI is meddling in politics which is the latest disgrace in this embarrassing election","Sat Nov 05 13:33:26 +0000 2016"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/3190279062/1648960906","Sun May 10 02:37:56 +0000 2015","Quantum Electric Monk (the sailing bard) is moving to open water. The new mission is a roving show on the oceans of the world. More to come soon.",,,,,,,,,,,"youtube.com/@the-sailing-b…","https://www.youtube.com/@the-sailing-bard/videos","0","23","https://t.co/rElknLg3nV","0","2218","17085","5475","false","3190279062","false","false","false","Australia","3635","Quantum Electric Monk","1706610825908130262","false","https://pbs.twimg.com/profile_images/1167943885055647749/q6DgIWHs_normal.jpg","","178503","https://twitter.com/QuantumEMonk","user","https://x.com/QuantumEMonk","QuantumEMonk","U.S. bracing for possible Election Day cyber meddling: Reports - https://t.co/erZU6V9Pp4 - @washtimes","Sat Nov 05 12:53:04 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/4764953297/1576786411","Sun Jan 10 14:22:06 +0000 2016","""We should ALL be angry. Anger has a long history of bringing about Positive Change.” Chimamanda Adichie",,,,,,,,,,,,,,,,"0","44737","8401","7073","true","4764953297","false","false","false","","6935","Free Bird Boomer",,"false","https://pbs.twimg.com/profile_images/1139634985147568128/tM_rtVDO_normal.png","","253357","https://twitter.com/TearsInHeaven09","user","https://x.com/TearsInHeaven09","TearsInHeaven09","FEAR: ROGUE FBI AGENTS MEDDLING IN ELECTION WHITE GUYS RUN AMOK
https://t.co/75g7shT31V","Sat Nov 05 12:43:46 +0000 2016"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/479562736/1487266569","Tue Jan 31 14:30:02 +0000 2012","Current Events, What Ever Is On My Mind, Inequality, Politics, Opinions. I Want To Change The World. Follow along you won't be bored!",,,,,,,,,,,,,,,,"0","556","49654","38793","false","479562736","false","false","false","New York, New York","3372","Andrew S. Ginsburg",,"false","https://pbs.twimg.com/profile_images/694234681622028288/VkdrsV-1_normal.jpg","","204323","https://twitter.com/GinsburgJobs","user","https://x.com/GinsburgJobs","GinsburgJobs","FEAR: ROGUE FBI AGENTS MEDDLING IN ELECTION WHITE GUYS RUN AMOK
FBI Trying To Swing The Presidential Election https://t.co/fmhqR6nOUb","Sat Nov 05 12:32:42 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/17312357/1707084543","Tue Nov 11 16:00:25 +0000 2008","Native Son of Miami. No DMs.",,,,,,,,,,,"barbados.gssites.com","https://barbados.gssites.com/","0","23","https://t.co/B3Mkuk86Df","0","37435","6948","2560","true","17312357","false","false","false","Miami, FL","32082","GStuedler🇺🇸🇧🇧",,"false","https://pbs.twimg.com/profile_images/1860998861927358464/jJNGrT9G_normal.jpg","","685153","https://twitter.com/gstuedler","user","https://x.com/gstuedler","gstuedler","Why Putin is meddling in the U.S. election https://t.co/E8huRE8tfU","Sat Nov 05 12:26:05 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/152049441/1679700930","Fri Jun 04 23:27:17 +0000 2010","Eldest son of a construction worker and housewife. Short story writer.  Bipolar survivor.",,,,,,,,,,,"books2read.com/u/b6JVOZ","https://books2read.com/u/b6JVOZ","0","23","https://t.co/Xfj2OKJtDT","0","259838","2668","3956","true","152049441","false","false","false","","5977","Michael Edwards","1854977931920986571","false","https://pbs.twimg.com/profile_images/1851745755247095808/FSM1aH7a_normal.jpg","","192948","https://twitter.com/Gambit121","user","https://x.com/Gambit121","Gambit121","U.S. readies to fend off Election Day cyber meddling by Russia, others https://t.co/IIWJhgPalN","Sat Nov 05 12:13:00 +0000 2016"
,,,,,,,,,,,"false","true",,"Sun Jul 05 17:56:36 +0000 2015","",,,,,,,,,,,,,,,,"0","436","154","229","true","3361048624","false","false","false","","2499","WEB",,"false","https://pbs.twimg.com/profile_images/617759908100861952/P8fqJL70_normal.jpg","","58401","https://twitter.com/WEBmeknot","user","https://x.com/WEBmeknot","WEBmeknot","Is this a country meddling in our election? Mexico's Slim says Trump's plans would 'destroy' U.S. economy https://t.co/zaQW7Mlv4C","Sat Nov 05 11:48:39 +0000 2016"
,,,,,,,,,,,"false","true",,"Tue Nov 10 19:53:43 +0000 2015","Advocate for environment-world peace-equal rights-universal healthcare&education-social justice-voice for those who have no voice #VoteSanders #NeverBiden-Trump",,,,,,,,,,,,,,,,"0","8628","847","3658","true","4193691373","false","false","false","San Diego, CA","52","Carolyn A Cannafax",,"false","https://pbs.twimg.com/profile_images/758824779327483904/jm17FPXE_normal.jpg","","7195","https://twitter.com/DARKmom4","user","https://x.com/DARKmom4","DARKmom4","U.S. readies to fend off Election Day cyber meddling by Russia, others https://t.co/Wrk04YwW8q via @nbcnews","Sat Nov 05 11:44:44 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/716072847622414336/1583587960","Sat Apr 02 01:20:45 +0000 2016","#StandWithUkraine #Vote🇺🇸 #TheResistance #MoscowMitch #HillaryWarnedUs #BlackLivesMatter #BidenHarris #NeverForgetJanuary6th #AsianLivesMatter",,,,,,,,,,,,,,,,"0","128694","12924","12664","true","716072847622414336","false","false","false","Connecticut to Huntsville, AL","492","Katherine 🌻🇺🇦 #StandWithUkraine",,"false","https://pbs.twimg.com/profile_images/958475259958648832/ukkWNijS_normal.jpg","","220247","https://twitter.com/StayHopeful16","user","https://x.com/StayHopeful16","StayHopeful16","Journalists Blast The FBI For Meddling In 2016 Election https://t.co/huQgoIAVOM","Sat Nov 05 11:13:08 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/47235377/1420785954","Mon Jun 15 02:20:42 +0000 2009","Holding the mirror enabling the man in the mirror to see himself.  Monitoring the arrogance of power.

Holiness without which no man shall see God!",,,,,,,,,,,,,,,,"0","4334","556","2155","true","47235377","false","false","false","TransAtlantic","5978","kareem Lumumba","1267209644503633922","false","https://pbs.twimg.com/profile_images/680310183/African_Mask_normal.jpg","","57338","https://twitter.com/KareemLumumba","user","https://x.com/KareemLumumba","KareemLumumba","ACOMPROMISED #FBI AGENCY FEAR: ROGUE #FBI AGENTS MEDDLING IN ELECTION WHITE GUYS RUN AMOK for #DonaldTrump #Trump https://t.co/Q22C4CbAm3","Sat Nov 05 11:04:53 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/87957969/1533749728","Fri Nov 06 15:04:31 +0000 2009","Lifelong So.Dem & Civil Trial Paralegal in State & Federal Cts. Disabled, but still fighting for equality for all. NoDMs #Resist  #VoteDem #TheResistance",,,,,,,,,,,,,,,,"0","109554","41532","28907","true","87957969","false","false","false","Between Tampa & Orlando","6661","@AdamsFlaFan","905254274522894336","false","https://pbs.twimg.com/profile_images/885904846343229440/fdrcGIr7_normal.jpg","","503896","https://twitter.com/AdamsFlaFan","user","https://x.com/AdamsFlaFan","AdamsFlaFan","Journalists Blast The FBI For Meddling In 2016 Election https://t.co/oSYhnSjXqL","Sat Nov 05 11:02:18 +0000 2016"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/28711269/1461005097","Sat Apr 04 01:44:42 +0000 2009","Jornalista | Autor do livro Meu Avô A´uwê - sobre três viagens que fiz a uma aldeia indígena xavante. Meu novo blog: https://t.co/fXDARaE06l. Views are my own","blogdopablito.com","https://blogdopablito.com","117","140","https://t.co/fXDARaE06l",,,,,,,,,,,"0","56736","1080","613","true","28711269","false","false","false","Gayamaygal/Garigal, Australia","3444","Pablo Nacer",,"false","https://pbs.twimg.com/profile_images/1588365927007256576/dtEraHNQ_normal.jpg","","54205","https://twitter.com/pablonacer","user","https://x.com/pablonacer","pablonacer","U.S. readies to fend off Election Day cyber meddling by Russia, others https://t.co/byoNFon4J9 via @nbcnews","Sat Nov 05 10:52:46 +0000 2016"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/4587771/1729783300","Sat Apr 14 09:46:39 +0000 2007","On BlueSky too. Researching & implementing mobile, AI, VR, AR, 3D, open ed, medical ed at UK university & multimedia in church contexts. Pondering #wokeedtech",,,,,,,,,,,"www2.le.ac.uk/departments/ed…","http://www2.le.ac.uk/departments/education/people/ili-staff/terese-bird","0","23","https://t.co/bfDNibh87G","0","27514","3118","3112","true","4587771","false","false","false","Leicester, UK","1376","Terese Bird","1050729250649755650","false","https://pbs.twimg.com/profile_images/59858400/CNV00013_normal.JPG","","25255","https://twitter.com/tbirdcymru","user","https://x.com/tbirdcymru","tbirdcymru","The FBI has been caught meddling in the election. Sign the petition, tell FBI Director Comey to resign: https://t.co/vu44dplFla #ResignComey","Sat Nov 05 10:11:54 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/16475267/1678068569","Fri Sep 26 21:30:42 +0000 2008","Also #mastodon: @jackhutton@mstdn.social @jackhutton.bsky.social #tiktok: @jack.hutton #instagram / #threads : @jackhutton 🥥🌴  🇺🇸",,,,,,,,,,,"jackhutton.com","http://jackhutton.com","0","23","https://t.co/HcFy6dUeny","0","320737","4314","5033","true","16475267","false","false","false","San Francisco, CA","13488","Jack Hutton 🇺🇸 🥥🌴 @jackhutton@mstdn.social","1327840422010388480","false","https://pbs.twimg.com/profile_images/1499482513164550166/A5C3FpQo_normal.jpg","","429728","https://twitter.com/jackhutton","user","https://x.com/jackhutton","jackhutton","Can anyone control the @FBI? @cspanwj @washingtonpost ***Americans are outraged at #FBI meddling in an election! https://t.co/P3Ats5ide5","Sat Nov 05 09:54:13 +0000 2016"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/329231890/1487678527","Mon Jul 04 18:52:36 +0000 2011","A mom of 3,grandmother to 5,great-grandmother of 6,Peacemaker, Politically Independent,beginning to love the sound of Progressive Democrat. I've found my voice!",,,,,,,,,,,,,,,,"0","15745","2577","3849","false","329231890","false","false","false","Jacksonville, FL","2063","Margaret Morris",,"false","https://pbs.twimg.com/profile_images/838018031037067264/E07Mx97G_normal.jpg","","81537","https://twitter.com/margaretvmorris","user","https://x.com/margaretvmorris","margaretvmorris","RUSSIAN Media: ""U.S. Election is a Failure of Democracy"". Is this an act,'cause they are meddling in our Presidential Election? Can it work?","Sat Nov 05 09:51:07 +0000 2016"
