"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/3222804997/1466392228","Thu May 21 23:46:41 +0000 2015","ᏣᎳᎩ, Raconteur, Artist, Creative. Polio survivor. Cancer survivor.",,,,,,"0","32576","400","12","false","3222804997","false","false","false","Lake Jackson, TX","205","Ronald Lynn White",,"false","https://pbs.twimg.com/profile_images/1582368029291298817/ee4_HUE0_normal.jpg","","36209","https://twitter.com/RonaldLynnWhit1","user","https://x.com/RonaldLynnWhit1","RonaldLynnWhit1","@realDonaldTrump Release your tax returns. Leave Mueller alone.  *I'm* not tired of the Russia investigation. If you're innocent what have you got to lose?  BTW you owe every woman you've sexually assaulted and or humiliated an apology.","Mon Oct 16 23:59:53 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/348884701/1447470895","Fri Aug 05 04:48:50 +0000 2011","I live in Greenville, SC. My interests are varied from Politics & Science & Technology to Fashion & Pageantry. I'm just me!","twitter.com/DSCartl","https://twitter.com/DSCartl","0","23","https://t.co/3CRuAoz7C8","0","6708","198","928","true","348884701","false","false","false","Greenville, SC","698","David Cartledge",,"false","https://pbs.twimg.com/profile_images/928979440356544517/eW68wiod_normal.jpg","","10023","https://twitter.com/DavidScottCartl","user","https://x.com/DavidScottCartl","DavidScottCartl","@tiffcon1 @trentster @jackiebwatson @realDonaldTrump Not to mention the $60 million from Russia just discovered by Mueller during his investigation!!","Mon Oct 16 23:57:51 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/110811409/1545768877","Tue Feb 02 21:20:47 +0000 2010","I read Twitter to get the scoop from people I trust, it’s great to keep up with current events and hear from others. Followers are good, why ask for them?",,,,,,"0","33942","1064","923","true","110811409","false","false","false","Rochester, NY","427","Anthony Casserino",,"false","https://pbs.twimg.com/profile_images/1077659513585651718/QAEDgnMS_normal.jpg","","34158","https://twitter.com/hamlinman","user","https://x.com/hamlinman","hamlinman","Because Mueller is doing nothing but spending with no updates to America. He has nothing or is a looser and making  money for fake investigation.  Am I wrong???? https://t.co/IyNgXcPMPJ","Mon Oct 16 23:57:24 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/15152316/1681611577","Wed Jun 18 00:48:51 +0000 2008","Cold brew coffee addict (BodyBrew); vaping addict; anti-Monopoly, anti-PE, anti-DRM, anti-copyright, anti-Citizen's United;  sci-fi & non-fiction book nerd ...",,,,,,"0","28685","216","227","true","15152316","false","false","false","Montana","92","dawog",,"false","https://pbs.twimg.com/profile_images/922701907746988032/Af7jt8x9_normal.jpg","","43234","https://twitter.com/dawog","user","https://x.com/dawog","dawog","Why are Russian media outlets hyping the Mueller investigation? https://t.co/PeC2XGRooE via @ConversationUS","Mon Oct 16 23:49:23 +0000 2017"
"false","true",,"Sat Oct 26 17:56:52 +0000 2013","Former Republican, now Independent; will do Whatever It Takes to keep America free of trump and Every Other POS who supports him still. No DMs, please.",,,,,,"0","167504","1549","1644","false","2157297170","false","false","false","United States","33","Jamie MacLeod",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","106245","https://twitter.com/JamieMacLeod11","user","https://x.com/JamieMacLeod11","JamieMacLeod11","Why are Russian media outlets hyping the Mueller investigation? - Media Bias/Fact Check https://t.co/EhcBCsoiCM","Mon Oct 16 23:46:00 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/489716862/1599027289","Sat Feb 11 20:23:34 +0000 2012","Don't blame me. I voted for McGovern.",,,,,,"0","178575","6547","3108","true","489716862","false","false","false","California, USA","6696","⭐️ Merrily awaiting ⭐️","838246237660819457","false","https://pbs.twimg.com/profile_images/1030908043498639366/0TqLfd51_normal.jpg","","180592","https://twitter.com/MerrillLynched","user","https://x.com/MerrillLynched","MerrillLynched","@stuartpstevens @IreneAdlerCal Fortunately, Sean Hannity is not leading Mueller’s investigation.","Mon Oct 16 23:45:20 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/209019722/1731771111","Thu Oct 28 11:11:05 +0000 2010","Here to support #Democracy and help our #Environment, because both are in trouble. I'm a blue soul in a red state. #Resistance #ClimateChange",,,,,,"0","61602","2306","3657","false","209019722","false","false","false","America","1802","AmericanCitizen","1859396097669501126","false","https://pbs.twimg.com/profile_images/1857808801526652928/pQiuL6nI_normal.jpg","","65226","https://twitter.com/PJB956","user","https://x.com/PJB956","PJB956","#Mueller is in charge of the #investigation, that is one fact I'm sure of. https://t.co/pmiY9O6IYv","Mon Oct 16 23:41:55 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/851467828683091968/1491842012","Mon Apr 10 16:12:04 +0000 2017","CALIFORNIA PROCESS SERVICE (626)230-3137 Statewide Process Service Specializing In Routine and ""Hard To Serve"" Cases #CAPROSVC #referral #processserver #casop","californiasop.com","http://www.californiasop.com","0","23","https://t.co/qoBPHeq9Lk","0","652","503","4498","true","851467828683091968","false","false","false","Los Angeles, CA","13338","CA Process Service",,"false","https://pbs.twimg.com/profile_images/854123180855664640/dBZyKyCy_normal.jpg","","78199","https://twitter.com/CAPROSVC","user","https://x.com/CAPROSVC","CAPROSVC","President says he’s not considering firing Robert Mueller, who leads investigation into Russia meddling https://t.co/I8HLTqi2xU","Mon Oct 16 23:39:15 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/772529820/1497271716","Wed Aug 22 00:13:05 +0000 2012","Proud 7th and 8th grandson of two forefathers that fought in the Amr. Rev, ..... Trump threatens our Way of Life and should be treated the same way as Bin Laden",,,,,,"0","24080","1177","1048","true","772529820","false","false","false","Connecticut, USA","6","ralph blair","1271847278878351362","false","https://pbs.twimg.com/profile_images/874247199718346752/dCfkrIFA_normal.jpg","","19814","https://twitter.com/redpeanut1836","user","https://x.com/redpeanut1836","redpeanut1836","@bobbi_bobbi @JohnSco83615622 @sqeptiq @Mizz_CB @Zac02696167 @MartinaGrey1 @cristynes @FoxNews @HillaryClinton @GOP Then why has Trump spent a million $ of campaign money on lawyers to defend Jr and himself on Mueller investigation ?","Mon Oct 16 23:39:03 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/837480361152106496/1499635905","Fri Mar 03 01:50:52 +0000 2017","Portrait Artist, Political Activist. Resistance only. No lists.",,,,,,"0","130048","39752","25777","true","837480361152106496","false","false","false","Cinnaminson, NJ / Philadelphia","1401","Michael Grossman",,"false","https://pbs.twimg.com/profile_images/1080667453078884353/zaBmZYFU_normal.jpg","","146115","https://twitter.com/MichaelArt123","user","https://x.com/MichaelArt123","MichaelArt123","Chris Matthews: ""Mueller interviewing Reince Pribus is a sign Robert Mueller's investigation is reaching into the highest levels of WH"" WP","Mon Oct 16 23:38:05 +0000 2017"
