"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/242975331/1724202991","Wed Jan 26 01:07:17 +0000 2011","Recovering litigator, mom, wife, daughter, sister, Latina, Democrat, @sybilltrelawney.bsky.social",,,,,,,,,,,"0","218961","5395","1825","true","242975331","false","false","false","New York, NY","10161","🇺🇸Sybill Trelawney🇺🇦🌻","1857912570222457150","false","https://pbs.twimg.com/profile_images/1390129832621707266/S3bnLUnj_normal.jpg","","181367","https://twitter.com/SybilT2","user","https://x.com/SybilT2","SybilT2",,"@jpsal123 @suedanim @MSNBC @realDonaldTrump The term ""collusion"" came into use early on in the Russia investigation, when the question was what the facts were rather than what the crime might be. Trump has latched onto the word but according to Rudy, ""collusion"" could only occur if Trump himself &gt;&gt;&gt; /1","Mon Jul 30 23:57:28 +0000 2018"
"false","true",,"Mon Oct 15 19:19:05 +0000 2012","parler @StoneColdChik God/Honey to Gunny/Mom/Country/Constitution /former FMF Corpsman & EMT/writer/blogger/gardener/farmer/mediator/seeking proven leadership",,,,,,,,,,,"0","139117","5008","5611","true","882947018","false","false","false","","821","Stone Cold Chik",,"false","https://pbs.twimg.com/profile_images/2760334194/adcc7e0822f806f508cbe0666bebf659_normal.png","","220058","https://twitter.com/StoneColdChik","user","https://x.com/StoneColdChik","StoneColdChik",,"my Never Candidate is Phillip Levine Miami mayor who has ties to the clintons takes money from Russia  https://t.co/OIAHLeTxjY is not involved in our elections at all the guy funding him has ties to the Trump Russia investigation how insane is it for this guy to run for office?","Mon Jul 30 23:50:49 +0000 2018"
"false","true",,"Thu Mar 08 03:27:34 +0000 2012","",,,,,,,,,,,"0","8","3","11","true","518162390","false","false","false","","1","Dannette Strader",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","2189","https://twitter.com/DannetteStrader","user","https://x.com/DannetteStrader","DannetteStrader",,"@CNN Time for ""the wall"" scenario, things are heating up for Trump! For Trump to make up all of these distractions regarding the Russia Investigation, he knows he is guilty and has a lot to hide.","Mon Jul 30 23:50:21 +0000 2018"
"false","true",,"Fri May 16 23:14:14 +0000 2014","",,,,,,,,,,,"0","890","77","263","false","2500091106","false","false","false","","816","matt noell",,"false","https://pbs.twimg.com/profile_images/467445162872807425/uftVwaoo_normal.png","","5683","https://twitter.com/Concreteblu3","user","https://x.com/Concreteblu3","Concreteblu3",,"@rgoodlaw Ghouliani is up to his ears in legal exposure in the Russia investigation. I think Rudy and Donald are going for a twofer: Rudy pleads insanity and Trump pleads ineffective assistance of Counsel.","Mon Jul 30 23:49:04 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/260829711/1573787628","Fri Mar 04 17:55:09 +0000 2011","Hero :| Spittin that jagged lil pill of truth like a dragon breathing fire!",,,,,,"youtube.com/watch?v=jNlgLn…","https://www.youtube.com/watch?v=jNlgLn26CHk","0","23","https://t.co/Atn2bCgJHb","0","32061","823","833","true","260829711","false","false","false","Salisbury, NC","2460","Christian Wolfe","1059706200244322304","false","https://pbs.twimg.com/profile_images/672044142294376448/-gMej5-C_normal.jpg","","52472","https://twitter.com/Shahydat","user","https://x.com/Shahydat","Shahydat",,"Donald Trump didn't tell the whole truth about the Russia investigation 7 times in 1 tweet - CNNPolitics https://t.co/F8EvjlVPBt","Mon Jul 30 23:48:48 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/723801913490333696/1492682309","Sat Apr 23 09:13:18 +0000 2016","Fashion and beauty entrepreneur//Make-up artiste//Blogger//
Would you like to have relationship, fashion and beauty tips that can change your life?Click below",,,,,,"ceeceesblog.com","http://ceeceesblog.com","0","23","https://t.co/IljbPYsBzX","0","2","335","572","false","723801913490333696","false","false","false","Nigeria","10","Chinye Onwamaka","730228339617746944","false","https://pbs.twimg.com/profile_images/723802503213682689/b4br6J-u_normal.jpg","","514","https://twitter.com/ceeceesblog","user","https://x.com/ceeceesblog","ceeceesblog",,"The Mueller Investigation, Explained. Here's Your Guide To The Trump-Russia Probe. https://t.co/NFrplFsdMK #ceeceesblog","Mon Jul 30 23:41:01 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/22329147/1518467473","Sun Mar 01 03:53:11 +0000 2009","Teacher (retired), tennis, reading, sports.  Montreal Canadiens and Las Vegas Raiders fan.",,,,,,,,,,,"0","873","8","55","true","22329147","false","false","false","Ottawa, Ontario. Canada","632","Larry stonebridge",,"false","https://pbs.twimg.com/profile_images/963149320928215040/uD3sdKj1_normal.jpg","","3663","https://twitter.com/LarryStone55555","user","https://x.com/LarryStone55555","LarryStone55555",,"@ErinBurnett Really Erin!  There was NO legitimate facts or evidence to begin the trump/Russia collusion investigation as you well know.  We now know many hi placed FBI illegally launched special counsel.  How many months 18 or so and still NADA!","Mon Jul 30 23:41:00 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/992031/1399486638","Mon Mar 12 06:32:35 +0000 2007","Principal Eng/Architect on MSFT Editor & Word Copilot. Previously: Windows, Zealyst CTO. Made @TweetiumWindows (RIP). Find me on Threads.",,,,,,"brandonlive.com","https://brandonlive.com","0","23","https://t.co/Bqdb3Vr1wM","0","88676","3512","1750","true","992031","false","false","false","Seattle, WA","4226","Brandon Paddock","1733910315468046588","false","https://pbs.twimg.com/profile_images/1586536271228592130/V1xudmlp_normal.jpg","","104142","https://twitter.com/BrandonLive","user","https://x.com/BrandonLive","BrandonLive",,"@forthepatrie @GOPTakedown @dragoaslise @TheBigFoxx @ChuckRossDC @DailyCaller You’re clearly a disinformation troll. The investigation isn’t just about Trump/Russia collusion. It’s about Russian interference in our election. There have been MANY charges, and many more are coming.","Mon Jul 30 23:39:45 +0000 2018"
"true","true",,"Tue Jun 28 23:19:16 +0000 2016","I am a JFK Democrat. JFK lowered taxes, pro gun rights, military, business & staunch civil rights leader. JFK would be Republican in today’s DNC. I follow back",,,,,,,,,,,"0","117043","1256","947","true","747932406049443840","false","false","false","Las Vegas, NV","19744","Tower",,"false","https://pbs.twimg.com/profile_images/1540301606431776768/_PHJXXXF_normal.jpg","","123925","https://twitter.com/towerpalms","user","https://x.com/towerpalms","towerpalms",,"@CorbieCrow @realDonaldTrump Repeat After Me: NOT ONE SINGLE AMERICAN HAS BEEN CHARGED OR INDICTED FOR COLLUSION OR OBSTRUCTION IN THE TRUMP/RUSSIA COLLUSION/OBSTRUCTION MUELLER INVESTIGATION.","Mon Jul 30 23:38:54 +0000 2018"
"false","true",,"Sun Nov 21 03:22:14 +0000 2010","Retired Army SSG / Desert Storm Vet,  World Traveled. Proud Dad of a Liberal 26 year old.
Please check out my Friend http://t.co/cVaUQjw5KS","womenstanding.com","http://womenstanding.com/","118","140","http://t.co/cVaUQjw5KS",,,,,,"0","4308","1292","1731","false","217991748","false","false","false","","524","Liberalinsc",,"false","https://pbs.twimg.com/profile_images/1418322696/FriendsDontLetFriendsVoteRepublican_normal.jpg","","94479","https://twitter.com/Liberalinsc1","user","https://x.com/Liberalinsc1","Liberalinsc1",,"Donald Trump didn't tell the whole truth about the Russia investigation 7 times in 1 tweet @CNNPolitics https://t.co/gd70GvpIsS","Mon Jul 30 23:36:50 +0000 2018"
