"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/47412640/1510535058","Mon Jun 15 19:00:47 +0000 2009","Caribbean,grew up in Brooklyn, lived in Atlanta, Black, female, with a computer science degree who likes politics and to read. That's it.",,,,,,,,,,,"0","1103","242","406","false","47412640","false","false","false","Life","2116","Story Spinner 🇬🇩🇹🇹",,"false","https://pbs.twimg.com/profile_images/929877819269701633/yFmfriDK_normal.jpg","","71813","https://twitter.com/RoylinEP","user","https://x.com/RoylinEP","RoylinEP",,"Aka GOP trying to trash Russia investigation to help Trump. They are trash..what's new?","Tue Jan 09 23:59:45 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/16031640/1570490291","Thu Aug 28 19:42:09 +0000 2008","News & information junkie, love art, gardening, the outdoors, painting, music & my dogs. Animal lover, foodie, refugee & human rights advocate.",,,,,,,,,,,"0","117440","4173","4659","false","16031640","false","false","false","USA","148","Lisa","1286428544579432448","false","https://pbs.twimg.com/profile_images/965447282547089408/2lPyCdbj_normal.jpg","","26385","https://twitter.com/lisabeth60","user","https://x.com/lisabeth60","lisabeth60",,"“By attempting to suppress a candid look into the dossier (really a series of memos, Simpson explains), Republicans once again are caught acting like Trump henchmen, trying to play down the investigation into Russia, not unearth and air what they learn” https://t.co/MRhbkL6lRg","Tue Jan 09 23:53:43 +0000 2018"
,,,,,,"false","true",,"Sat Sep 29 18:56:42 +0000 2012","MammaMiaMarcia",,,,,,,,,,,"0","40514","1140","1970","true","853409232","false","false","false","Near North Side, Chicago","624","Marcia Proffitt","1241066942959665163","false","https://pbs.twimg.com/profile_images/430515586263576576/_eqTgGRB_normal.jpeg","","57065","https://twitter.com/proffitt_marcia","user","https://x.com/proffitt_marcia","proffitt_marcia",,"Obstruction Inquiry Shows Trump’s Struggle to Keep Grip on Russia Investigation via @NYTimes https://t.co/57JNgBMRFT","Tue Jan 09 23:50:40 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/3136133931/1689410418","Sun Apr 05 09:21:38 +0000 2015","Once every two years companies lay off employees. Why do they do this and how can we make them stop.
(Daily pinned posts. Story daily at 1 PM EST)",,,,,,"HowToGetRichInTenYears.com","http://HowToGetRichInTenYears.com","0","23","https://t.co/MNkOyE3FMR","0","6743","156616","99955","true","3136133931","true","false","false","Nederland","40240","End Lay Offs","1814583630053753183","false","https://pbs.twimg.com/profile_images/1680133417457840130/827vlJCH_normal.jpg","","121866","https://twitter.com/Alt_Budget_cuts","user","https://x.com/Alt_Budget_cuts","Alt_Budget_cuts",,"'Concrete evidence of collusion between Trump team and Russia' handed to official investigation | The Independent  https://t.co/r1m3iPLlkT","Tue Jan 09 23:47:29 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/3539315953/1509985216","Sat Sep 12 15:31:16 +0000 2015","“If the facts are against you,argue the law. If the law is against you,argue the facts. If both the facts & the law are against you, pound the table and yell.”",,,,,,,,,,,"0","13018","990","1732","true","3539315953","false","false","false","United States, Earth","2197","Lou Lzayche","857251853200834561","false","https://pbs.twimg.com/profile_images/970496275421347840/N6j9FACH_normal.jpg","","42531","https://twitter.com/LzaycheLou","user","https://x.com/LzaycheLou","LzaycheLou",,"@robw2015 @R0zzyB0wden @FoxNews Trump is President and it is apparent his campaign, if not him himself, was/is diddling with Russia to influence the election. The investigation is proper. Period. Ridiculous to let that go uninvestigated because you like Trump and hate Hilllary. UnAmerican.","Tue Jan 09 23:44:22 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/944552130/1723607325","Mon Nov 12 20:47:41 +0000 2012","you had the power all along, my dear.",,,,,,,,,,,"0","180799","932","1168","true","944552130","false","false","false","New York, USA","2008","And 🪷",,"false","https://pbs.twimg.com/profile_images/1711374963327004672/jdWO4I50_normal.jpg","","74688","https://twitter.com/a23ryan","user","https://x.com/a23ryan","a23ryan",,"@JanzforCongress @SenFeinstein @DevinNunes This is the foundation for the inevitable pivot where Rs take testimony damning to their side in the trump russia investigation &amp; then, via the magic of soulless pols propped up by their propaganda news sites, turn the narrative into something damaging to hillary/fbi/whatever.","Tue Jan 09 23:43:15 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/36743305/1611184904","Thu Apr 30 19:08:40 +0000 2009","Knowledge is power, inform yourself while it's still legal. Believe what you want, but know what is REAL. No DMs #SupportRealNews",,,,,,,,,,,"0","22739","5681","5784","false","36743305","false","false","false","California, USA","785","Irma Gonzalez⭐","1435301327949549572","false","https://pbs.twimg.com/profile_images/1352034070444687360/dBnEqtcO_normal.jpg","","30995","https://twitter.com/RealCapricorn01","user","https://x.com/RealCapricorn01","RealCapricorn01",,"Can someone @GOP explain their narrative on the Fusion transcripts? I haven't read anything that supports that @FBI was put into play by Dems    into starting the Trump-Russia investigation. I smell a rat inside the @GOP","Tue Jan 09 23:41:15 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/3008918613/1692885569","Sun Feb 01 01:07:50 +0000 2015","I believe in God & prayer. I love God, Family & Country. I love this country & if you engage in hate rhetoric, I will BLOCK YOU! Leadership through excellence",,,,,,,,,,,"0","134286","1456","1432","true","3008918613","false","false","false","North Carolina, USA","1556","Rhonda🇺🇸 - Part of Silent Majority","796218102660866048","false","https://pbs.twimg.com/profile_images/1694803008784089088/JhsX--El_normal.jpg","","156446","https://twitter.com/rhondawfleming1","user","https://x.com/rhondawfleming1","rhondawfleming1",,"@JudicialWatch Thank you but when are these people going to be prosecuted? When we have to beg for investigation but there is a Special Counsel on Trump-Russia 🤔 Is there hope for this Republic? #TuesdayThoughts","Tue Jan 09 23:34:33 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/5688792/1500501090","Tue May 01 15:52:01 +0000 2007","Founder of #MamaBears @MamaBearsRock Supporting & Empowering Moms of LGBTQ Kids & the LGBTQ community. Pronouns she/her",,,,,,"realmamabears.org","http://realmamabears.org","0","23","https://t.co/nbBQ9eDvrE","0","9289","1813","2949","false","5688792","false","false","false","Texas","1170","Liz Dyer (she/her) ❤️🧡💛💚💙💜","1119808314416795648","false","https://pbs.twimg.com/profile_images/1484259886577991684/t_5E2eeJ_normal.jpg","","13753","https://twitter.com/lizdyer","user","https://x.com/lizdyer","lizdyer",,"Good for Feinstein for blowing the Trump-Russia scandal wide open by releasing the full transcripts! Some members of the GOP are trying to undermine the investigation and obstruct justice. https://t.co/Si1jaJ2gJe","Tue Jan 09 23:32:29 +0000 2018"
"https://pbs.twimg.com/profile_images/1731336840383184896/XMhEBdPu_bigger.jpg","MSNBC","https://twitter.com/MSNBC","DeepLink","Badge","BusinessLabel","false","false","https://pbs.twimg.com/profile_banners/860123351154556928/1701805239","Thu May 04 13:26:02 +0000 2017","Official Twitter account for @MSNBC's #DeadlineWH with @NicolleDWallace 4pm EST",,,,,,"msnbc.com/deadline-white…","http://www.msnbc.com/deadline-white-house","0","23","https://t.co/ybkSCQIjTy","0","816","401844","176","false","860123351154556928","true","false","false","New York, NY","13515","Deadline White House",,"false","https://pbs.twimg.com/profile_images/1732122829204729856/XL-Yo1iV_normal.jpg","","16605","https://twitter.com/DeadlineWH","user","https://x.com/DeadlineWH","DeadlineWH","Business","""(Steele) believed that Trump was subject to blackmail ... a counter intelligence risk enthralled to Russia. He wanted the FBI to do something about it ... We now know they had a secret counter-intelligence investigation going on"" - @KenDilanianNBC w/ @NicolleDWallace https://t.co/7mD6S7ATaB","Tue Jan 09 23:30:13 +0000 2018"
