"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","false",,"Mon Jan 30 13:28:10 +0000 2012","Latest news, stories, rumors, and more from numerous sources of newsfeed and social media accounts.",,,,,,"0","38","5338","28","false","478606913","false","false","false","Not Found","105451","Krunox",,"false","https://pbs.twimg.com/profile_images/824952382618349568/2SFIkM2x_normal.jpg","","1123898","https://twitter.com/krunox123","user","https://x.com/krunox123","krunox123","Russia meddling in Mexican election: White House aide McMaster - Reuters https://t.co/xrl61g9CfC","Sun Jan 07 23:57:51 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/27306934/1726054712","Sat Mar 28 20:57:55 +0000 2009","Raised in 🇺🇸. Lived in 🇬🇧🇮🇪🇦🇺🇳🇿🇰🇷. I love romantic suspense 📖, travelling, & tv shows. #StillWithHer. EFL Teacher. She/Her. Cash App: $cabooklover",,,,,,"0","78838","423","257","false","27306934","false","false","false","United States","5393","Kristin (크리스틴)",,"false","https://pbs.twimg.com/profile_images/1833832348179120128/L4VPS3Qd_normal.jpg","","41600","https://twitter.com/cabooklover","user","https://x.com/cabooklover","cabooklover","Russia meddling in Mexican election: White House aide McMaster https://t.co/HeHvyYhS6i But I thought Russia doesn't meddle....","Sun Jan 07 23:55:51 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/195166147/1489606837","Sun Sep 26 00:19:38 +0000 2010","Author, Public Speaker, Life Coach, Futurist, Wisdom Designer, Novelist, Media Startup Guy, Disruptor Extraordinaire","qualped.com","http://qualped.com","0","23","https://t.co/wq47YEMYXG","0","10668","944","2617","true","195166147","false","false","false","Canada","191","Shaun Michael Samaro","1031222816681717761","false","https://pbs.twimg.com/profile_images/1564190009/shaun_normal.jpg","","10496","https://twitter.com/shaun_qualped","user","https://x.com/shaun_qualped","shaun_qualped","Russia learned this wickedness from the United States, which destroyed countries around the world. And China is learning, too, waiting to play as well... Russia meddling in Mexican election: White House aide McMaster https://t.co/GXzLMftf6N","Sun Jan 07 23:53:06 +0000 2018"
"false","true",,"Thu Jun 28 00:39:37 +0000 2012","Fantasy Russia News from news sources all around the world",,,,,,"0","0","673","840","false","620485750","false","false","false","United States, Oregon","32","Russia Show",,"false","https://pbs.twimg.com/profile_images/2994594666/c07ddf9d6a63539f4b6b686ac426e9ce_normal.png","","45117","https://twitter.com/RussiaShow","user","https://x.com/RussiaShow","RussiaShow","Russia meddling in Mexican election, top Trump advisor says - Globalnews.ca https://t.co/9sYcax2A6O","Sun Jan 07 23:51:04 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/801171190198870016/1479867466","Tue Nov 22 21:11:11 +0000 2016","World Global News. We search the web and discover the top news from around the globe.","worldglobal.news","http://worldglobal.news","0","23","https://t.co/QUytRQ5zsC","0","0","87","2","false","801171190198870016","false","false","false","","9182","World Global News",,"false","https://pbs.twimg.com/profile_images/801247697252421633/4tnFwzpG_normal.jpg","","12141","https://twitter.com/WorldGNews","user","https://x.com/WorldGNews","WorldGNews","Russia meddling in Mexican election: White House aide McMaster https://t.co/EX7FSxRwEp https://t.co/toigicpFcN","Sun Jan 07 23:51:00 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/844926313051930624/1490281456","Thu Mar 23 14:58:25 +0000 2017","Powerful photo-driven stories and a behind-the-scenes look at emerging and established photographers. #peace #meditation #innerpeace #followback #งงเดะ",,,,,,"0","28","737","1215","false","844926313051930624","false","false","false","Pollença, Spain","69","Cellamoon",,"false","https://pbs.twimg.com/profile_images/844927344565518337/FFZ70Zt-_normal.jpg","","56902","https://twitter.com/dokmaiban1","user","https://x.com/dokmaiban1","dokmaiban1","Russia meddling in Mexican election: White House aide McMaster https://t.co/o1NwMj1P07 https://t.co/Wp2XOulH9C ReutersUS","Sun Jan 07 23:49:13 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/15108530/1426173752","Fri Jun 13 15:54:21 +0000 2008","Top news from the United States.","reut.rs/19LrEHD","http://reut.rs/19LrEHD","0","22","http://t.co/KnhmNHIJNx","0","8","117967","316","true","15108530","false","false","false","","159089","Reuters U.S. News",,"false","https://pbs.twimg.com/profile_images/877263299439493121/4Otn8oxB_normal.jpg","","261132","https://twitter.com/ReutersUS","user","https://x.com/ReutersUS","ReutersUS","Russia meddling in Mexican election: White House aide McMaster https://t.co/VrpZiKgtqH https://t.co/dg8IkU5xxv","Sun Jan 07 23:46:23 +0000 2018"
"false","true",,"Fri Nov 10 19:49:51 +0000 2017","Retired. Love gourmet food, dogs especially shiba, visiting botanical gardens around NYC during spring and fall. A news junky interested in politics & history.",,,,,,"0","3615","14","49","true","929073637159849984","false","false","false","Manhattan, NY","3","Mabel",,"false","https://pbs.twimg.com/profile_images/929078794635350017/w7LPeBiH_normal.jpg","","1208","https://twitter.com/Mabel3388","user","https://x.com/Mabel3388","Mabel3388","@safeagain1 @funder @LindseyGrahamSC @ChuckGrassley @SpeakerRyan @RepAdamSchiff @MarkWarner @SenBlumenthal @RonWyden @RepDevinNunes It appears that the British and Australian intelligence are more concerned about the Russian meddling of US election than the GOP lawmakers. To ask for investigation of Steele instead of Trump is unpatriotic !","Sun Jan 07 23:42:08 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/35424237/1495424316","Sun Apr 26 07:12:21 +0000 2009","A report on economic forecasts and trends WBRN Radio","iheart.com/podcast/53-The…","https://www.iheart.com/podcast/53-The-Numbersman-Show-26934319/episode/this-week-in-econmics-21-may-","0","23","https://t.co/wjxK8nK0Nu","0","232","270","960","false","35424237","false","false","false","Boston","27","Numbersman",,"false","https://pbs.twimg.com/profile_images/187995275/numbersman_normal.jpg","","9837","https://twitter.com/economics2010","user","https://x.com/economics2010","economics2010","Russia meddling in Mexican election: White House aide McMaster | Reuters https://t.co/GwaaA188fJ","Sun Jan 07 23:33:40 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/18273305/1355679034","Sat Dec 20 21:44:49 +0000 2008","Investment Analyst. Tweets mostly on Macro, Equities, M&A and misc. (inc. F1 & Football ⚽). All views (if any) are strictly my own. RTs ≠ endorsements.",,,,,,"0","63759","1028","5155","true","18273305","true","false","false","Latin America ","234","Irrational Space","1861631410169077808","false","https://pbs.twimg.com/profile_images/1782830229129494528/JutQjLa3_normal.jpg","","44184","https://twitter.com/irrtnl","user","https://x.com/irrtnl","irrtnl","""Russia meddling in Mexican election: White House aide McMaster"" - https://t.co/A8hWRGC2Tr","Sun Jan 07 23:25:25 +0000 2018"
