"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/378154697/1639415571","Thu Sep 22 18:45:04 +0000 2011","News, Views and Analyses.",,,,,,,,,,,"insideafrica.com","http://www.insideafrica.com","0","23","https://t.co/8xFHMnAAQD","0","3217","25271","389","false","378154697","true","false","false","Nairobi, Kenya","5269","Inside Africa","1863067987156070906","false","https://pbs.twimg.com/profile_images/1470441594138603530/UKdoCF8A_normal.jpg","","10604","https://twitter.com/inside_afric","user","https://x.com/inside_afric","inside_afric",,"#BREAKING: Eritrean dictator Isaias Afwerki  gave an interview to regime-friendly journalists in Eritrea, during which he touched on several topics, including the re-election of Donald Trump as U.S. President, the ongoing conflict in Sudan, and the recently formed tripartite alliance between Eritrea, the Muqdishu administration, and Egypt which has been described as an Axis of Evil. Afwerki alluded that the alliance was orchestrated to undermine Ethiopia's national interests.","Sat Nov 30 22:36:56 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/17469289/1444326181","Tue Nov 18 19:46:36 +0000 2008","Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",,,,,,,,,,,"nypost.com","http://www.nypost.com","0","23","https://t.co/MwyanWdKnl","0","1846","3286231","10327","true","17469289","true","false","false","New York, NY","558708","New York Post",,"false","https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg","","703138","https://twitter.com/nypost","user","https://x.com/nypost","nypost","Business","Trump labor secretary pick Rep. Lori Chavez-DeRemer blew over $60K on ritzy hotels, limos during failed re-election campaign https://t.co/vVssklfr45 https://t.co/VfV6v7t5bB","Sat Nov 30 15:45:46 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1784298585288249344/1721240813","Sat Apr 27 19:08:43 +0000 2024","🚨Breaking News Daily! No Affiliations with @IvankaTrump (This is a Parody Account). Turn on (🔔) Notification to be the first to get Breaking News.",,,,,,,,,,,,,,,,"0","7466","128398","14","false","1784298585288249344","true","false","false","USA","2016","Ivanka Trump - Parody","1854062621571387616","false","https://pbs.twimg.com/profile_images/1813641528385921024/_4H6lmzH_normal.jpg","","7451","https://twitter.com/ivankatrumpo","user","https://x.com/ivankatrumpo","ivankatrumpo",,"🚨BREAKING: Mötley Crüe Drummer Tommy Lee Just said: ‘I Sw*ar to God if Trump Wins Re-Election I Will buy a One-way flight ticket and Leave the United States’ 

Do you have a farewell note for him? https://t.co/kq8KncJa3c","Sat Nov 30 12:29:47 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1205631204508221440/1725444149","Fri Dec 13 23:32:49 +0000 2019","Mom. Wife. French/US citizen. Born and raised in Paris 🇫🇷 If you mute my tweets, I’ll show up at your house and read them out loud. America or Trump.",,,,,,,,,,,"kamalaHarris.com","http://kamalaHarris.com","0","23","https://t.co/YROHdZnTeY","0","140223","23688","3229","true","1205631204508221440","false","false","false","SarahLarchmont.bsky.social","15924","Sarah Larchmont","1254460360343650306","false","https://pbs.twimg.com/profile_images/1844468573630013448/AegEYfdz_normal.jpg","","129818","https://twitter.com/SarahLarchmont","user","https://x.com/SarahLarchmont","SarahLarchmont",,"Hey, Trump supporters. 

FUCK YOU. https://t.co/hEQjFGY2cP","Sat Nov 30 23:55:37 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/3267456386/1730946592","Fri Jul 03 22:00:28 +0000 2015","Truthful & America First Conservative Political Commentary. Our hearts are in the trim! #AmericaFirst #NeverAmnesty",,,,,,,,,,,,,,,,"0","108483","389747","63426","true","3267456386","true","false","false","The Swamp, DC","21961","The Columbia Bugle 🇺🇸","1862668160102494467","false","https://pbs.twimg.com/profile_images/1557956120949538824/KNKB6qFk_normal.jpg","","163009","https://twitter.com/ColumbiaBugle","user","https://x.com/ColumbiaBugle","ColumbiaBugle",,"This is wonderful. They’ll find their desired lifestyles much more affordable abroad. And none of those pesky Trump supporters, either!","Sat Nov 30 23:38:48 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1212806053907185664/1601044840","Thu Jan 02 18:41:53 +0000 2020","Fair Minded @foxnews Contributor, Podcast Host, Civil Rights Attorney, Author, Fmr School Teacher. https://t.co/OCMYXgXIzA","leoterrellhats.com","http://leoterrellhats.com","99","122","https://t.co/OCMYXgXIzA",,,,,,"leoterrell.com","https://leoterrell.com","0","23","https://t.co/1xb66fxcwR","0","4789","2334877","187","true","1212806053907185664","true","false","false","Los Angeles","1696","LeoTerrell","1854866430048518207","false","https://pbs.twimg.com/profile_images/1383565672827944964/qxxY3h_v_normal.jpg","","78536","https://twitter.com/TheLeoTerrell","user","https://x.com/TheLeoTerrell","TheLeoTerrell",,"Poll Question for Trump's Supporters: Will @SenatorTimScott endorse these two RINOS?  Before you answer, do your research on Scott!","Sat Nov 30 23:38:41 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/958404232587108352/1730990086","Tue Jan 30 18:19:10 +0000 2018","Surfer girl that has a podcast on stuff that matters!",,,,,,,,,,,"beachbroadcastnews.com","https://www.beachbroadcastnews.com","0","23","https://t.co/pLRyPmnq5M","0","183056","169977","7151","true","958404232587108352","true","false","false","","12339","Santa Surfing","1861991865995944419","false","https://pbs.twimg.com/profile_images/1646694533936316416/wL_iClVG_normal.jpg","","96024","https://twitter.com/SantaSurfing","user","https://x.com/SantaSurfing","SantaSurfing",,"Trump supporters were their target in every way!

Have you been debanked?
Did a bank shut off your credit card use? 
Your banking? Your ability to get credit? 
Were you on their “debank” list and essentially the government shut you down via an entity (i.e. bank)!

Is this why Trump had a X Live Space (Aug 2024) talking about Crypto and how it bypasses the middle man (banks)? How buying a home or car can all be done from your “wallet”?

Today Trump talks about BRICS to use the dollar or it will get 100% tariffs! (I thought BRICS currency was part of the plan to get rid of the Federal Reserve).

Will banks eventually become irrelevant if people begin to use regulated crypto? Thereby bypassing banks? Will a strong dollar allow ppl to enrich themselves in purchasing power? 

I have more questions bc this 10D chess maze is above my pay grade! 

This Joe Rogan clip is worth the listen!","Sat Nov 30 23:10:11 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2397468266/1710304910","Wed Mar 19 07:55:25 +0000 2014","The most censored account on here. Ask me anything!  I am like the Masked Magician 🎩🪄🐇I expose how our Gov is tricking you.  Destroying psyops.   🔍",,,,,,,,,,,"joshwho.net","https://www.joshwho.net","0","23","https://t.co/M7rsAozuqG","0","96823","58684","38460","true","2397468266","true","false","false","🕒🚀 Countdown to 2030 🌟✨","14595","JoshWho Morningstar #SeekingTheTruth*⃣","1807165177420489179","false","https://pbs.twimg.com/profile_images/1712037880221052928/HjKdBqel_normal.jpg","","115968","https://twitter.com/JoshWhoX","user","https://x.com/JoshWhoX","JoshWhoX",,"🤣 Instant Karma Biotch‼️ 🤣😂 Psycho Libtard runs over Trump Vance sign and totally gets instant karma and still pretends it is the Trump supporters that are the a$$ holes 🤣😅😂","Sat Nov 30 22:58:10 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1695193884769271808/1731030231","Fri Aug 25 21:58:23 +0000 2023","Free Speech activist, January 6th survivor, stopped the Portland riots, teeth knocked out protesting Big Tech censorship.",,,,,,,,,,,,,,,,"0","107901","166748","885","false","1695193884769271808","true","false","false","Texas, USA","2663","Philip Anderson","1860777239777870017","false","https://pbs.twimg.com/profile_images/1695435978373054464/GJaYhbVs_normal.jpg","","66932","https://twitter.com/VoteHarrisOut","user","https://x.com/VoteHarrisOut","VoteHarrisOut",,"Matt Gaetz won’t do a poll like this because he knows damn well what Trump supporters overwhelmingly want. 

End the J6 prosecutions on Day One.

Free all of the J6 prisoners on Day One. https://t.co/65l2lj0MSB","Sat Nov 30 22:49:47 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1516633566930771979/1708476958","Wed Apr 20 04:23:43 +0000 2022","ۗۗۗۗۗۗ""An account often critical of conservatives"" - Newsweek
""A radical thug that lives like vermin"" - DJT
Covering || Conspiracy, Politics, Extremism, & More",,,,,,,,,,,"linktr.ee/chudsoftiktok","https://linktr.ee/chudsoftiktok","0","23","https://t.co/IVGXVIGwpA","0","131750","118802","545","false","1516633566930771979","false","false","false","'merica","5350","ChudsOfTikTok 🖥️","1772857088412168451","false","https://pbs.twimg.com/profile_images/1664696238690783235/onq2YpgI_normal.jpg","","13721","https://twitter.com/ChudsOfTikTok","user","https://x.com/ChudsOfTikTok","ChudsOfTikTok",,"People still don't get it. These sorts of allegations don't turn away Trump &amp; his supporters. It only emboldens them. MAGA feels persecuted and slandered by truth and reality.","Sat Nov 30 22:40:27 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1113263772855091201/1715921412","Wed Apr 03 02:15:41 +0000 2019","Christian | Freedom 🦅 🇺🇸 | Breaking News | Storm Reports | EMT | FAA Certified Drone Pilot | Support me here: https://t.co/ad0wrALENV","buymeacoffee.com/thinktankfranks","https://buymeacoffee.com/thinktankfranks","110","133","https://t.co/ad0wrALENV",,,,,,"mydoge.com/thinktankfranks","http://mydoge.com/thinktankfranks","0","23","https://t.co/uh0AGR887p","0","49099","31741","758","true","1113263772855091201","true","false","false","Freedom is oxygen for the soul","3147","Frank Fighting For Freedom 🇺🇸","1861514281327399015","false","https://pbs.twimg.com/profile_images/1834377564623720448/eQYZPJ2e_normal.jpg","","21676","https://twitter.com/thinktankfranks","user","https://x.com/thinktankfranks","thinktankfranks",,"Trump supporters are such extremists that they’re going as far as to drive out to Western North Carolina to rescue people from freezing conditions by delivering supplies and RVs. 

Despicable! /sarcasm

The left lost the narrative such a long time ago.","Sat Nov 30 22:28:47 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/110466097/1669090118","Mon Feb 01 17:03:08 +0000 2010","I'm a political junkie, amateur historian, native New Yorker, introverted extrovert, Curb Your Enthusiasm super fan, and adventurer. 🇺🇸",,,,,,,,,,,"bsky.app/russonpolitics…","https://bsky.app/russonpolitics.bsky.social","0","23","https://t.co/dZxHD4LDg6","0","18242","23935","3013","true","110466097","true","false","false","New York, NY/Cruise Ship","45337","Russell Drew",,"false","https://pbs.twimg.com/profile_images/1761984091837157376/mKUynyz0_normal.jpg","","202548","https://twitter.com/RussOnPolitics","user","https://x.com/RussOnPolitics","RussOnPolitics",,"Trump supporters are the Branch Davidians of politics.","Sat Nov 30 21:52:11 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/127941629/1733095434","Tue Mar 30 17:37:29 +0000 2010","Official Ben Garrison Cartoons on X  Ben Draws Tina Posts 🇺🇸
Main Account /reinstated in 2023. Political Cartoons and more. 
Follow backup @GrrrGraphics2 🤠",,,,,,,,,,,"grrrgraphics.com","http://grrrgraphics.com","0","23","https://t.co/1HTTba62kf","0","55065","208161","17575","true","127941629","true","false","false","NW Montana USA ","17699","Real Ben Garrison Cartoons","1862888052974334239","false","https://pbs.twimg.com/profile_images/1863364365170397184/IwqR1Zit_normal.jpg","","69732","https://twitter.com/GrrrGraphics","user","https://x.com/GrrrGraphics","GrrrGraphics",,"If the people who persecuted and defamed Trump and his supporters are not punished...they will do it again...and it will be twice as bad.","Sat Nov 30 21:33:55 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2852597261/1651415255","Fri Oct 31 00:17:55 +0000 2014","J6 conspiracy theorist, insurrection denier. Former food blogger. Real Clear https://t.co/R50N6uQkSf","realclearinvestigations.com/authors/julie_…","https://www.realclearinvestigations.com/authors/julie_kelly/","77","100","https://t.co/R50N6uQkSf",,,,,,"juliekelly.substack.com","https://juliekelly.substack.com/","0","23","https://t.co/5SKCtoxXuo","0","162163","768848","1973","true","2852597261","true","false","false","Orland Park IL","6523","Julie Kelly 🇺🇸","1854908804934037729","false","https://pbs.twimg.com/profile_images/1673796623888003075/MvvZtsP4_normal.jpg","","125063","https://twitter.com/julie_kelly2","user","https://x.com/julie_kelly2","julie_kelly2",,"Apparently this warning by Steve Bannon—who has not only covered the lawfare against Pres Trump and his supporters but also been a victim—prompted NRO/Fox News analyst Andrew McCarthy to condemn plans to investigate the investigators and prosecute the prosecutors: https://t.co/r6BC43YBcj","Sat Nov 30 21:21:19 +0000 2024"
