"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/420468980/1732237368","Thu Nov 24 17:28:18 +0000 2011","",,,,,,"0","509","389","4632","false","420468980","false","false","false","Silver Spring, MD","22473","Selena Robinson",,"false","https://pbs.twimg.com/profile_images/596052809411268608/L7L3Vaed_normal.jpg","","78458","https://twitter.com/SelenaRobinson3","user","https://x.com/SelenaRobinson3","SelenaRobinson3","@POTUS FBI Director Robert Mueller did not know there was or is an alleged federal investigation centering-around his FBI Agents, et al...","Sun Dec 04 18:40:32 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/420468980/1732237368","Thu Nov 24 17:28:18 +0000 2011","",,,,,,"0","509","389","4632","false","420468980","false","false","false","Silver Spring, MD","22473","Selena Robinson",,"false","https://pbs.twimg.com/profile_images/596052809411268608/L7L3Vaed_normal.jpg","","78458","https://twitter.com/SelenaRobinson3","user","https://x.com/SelenaRobinson3","SelenaRobinson3","Police: FBI Director Mueller did not know his bureau had a FBI Investigation at my mother's bank DHSL/around me on my job in Rockville MD...","Sun Dec 04 18:34:47 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/420468980/1732237368","Thu Nov 24 17:28:18 +0000 2011","",,,,,,"0","509","389","4632","false","420468980","false","false","false","Silver Spring, MD","22473","Selena Robinson",,"false","https://pbs.twimg.com/profile_images/596052809411268608/L7L3Vaed_normal.jpg","","78458","https://twitter.com/SelenaRobinson3","user","https://x.com/SelenaRobinson3","SelenaRobinson3","Police Tip @POTUS FBI Director R Mueller behaves as if he did not know about his FBI Investigation at mother's bank in Pittsburgh PA @ DHSL","Sun Dec 04 18:25:47 +0000 2016"
"true","true","https://pbs.twimg.com/profile_banners/784053498568646662/1607359152","Thu Oct 06 15:31:36 +0000 2016","“ ...to live now as we think human beings should live, in defiance of all that is bad around us, is itself a marvelous victory.” Howard Zinn",,,,,,"0","31454","183","808","true","784053498568646662","false","false","false","Florida, USA","12","Kajsa Boman",,"false","https://pbs.twimg.com/profile_images/1550631981976883202/hbAxHQoS_normal.jpg","","45152","https://twitter.com/BomanKajsa","user","https://x.com/BomanKajsa","BomanKajsa","Looking forward to your investigation into Trump""s taxes and his ties to Russia.  Know you believe in the Truth.  Keep America Great!","Sun Dec 04 23:26:21 +0000 2016"
"true","true","https://pbs.twimg.com/profile_banners/2415072836/1397008526","Fri Mar 28 00:20:39 +0000 2014","Ph.D. from the LSE ... veteran of Ukraine's democratic and civil society renaissance ... election observer ... chronicler of Muscovy's war ... from Upper Canada",,,,,,"0","12657","239130","239","false","2415072836","true","false","false","Ottawa","22479","Michael MacKay","1856027979018592605","false","https://pbs.twimg.com/profile_images/1859089567841656832/4GF5S5As_normal.jpg","","74032","https://twitter.com/mhmck","user","https://x.com/mhmck","mhmck","Through Donald Trump, Vladimir Putin is stopping all investigation into Paul Manafort and how Russia falsified the US presidential election.","Sun Dec 04 19:53:16 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/707959452750761985/1484802041","Thu Mar 10 16:01:01 +0000 2016","",,,,,,"0","1374696","3991","4768","true","707959452750761985","false","false","false","","599","rori pierpont","1452142860980080640","false","https://pbs.twimg.com/profile_images/707960856605302785/-nt7LTTB_normal.jpg","","911251","https://twitter.com/roripierpont1","user","https://x.com/roripierpont1","roripierpont1","@ezlusztig I just wrote to NY: Nadler, Schumer, Gillebrand to push for investigation of FBI/Comey interference.Also:Russia, Trump COI","Sun Dec 04 19:31:14 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/798251749517787137/1479321820","Mon Nov 14 19:50:22 +0000 2016","United against Hate        
******
For the History Books: The 2016 Election was a Russian/Republican Coup
******",,,,,,"0","22460","1210","2613","true","798251749517787137","false","false","false","","28","Schmetterling","1411266360970289158","false","https://pbs.twimg.com/profile_images/819615913267908609/faGoSgG2_normal.jpg","","27323","https://twitter.com/NastyWomenRoar","user","https://x.com/NastyWomenRoar","NastyWomenRoar","Where is the investigation into Trump/advisers and Putin/Russia ties? https://t.co/ozYrQCswat","Sun Dec 04 19:08:35 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/23715648/1692359073","Wed Mar 11 03:29:47 +0000 2009","TWITTER CAN WAIT, GO REGISTER TO VOTE #Resist #TheResistance #VOTEBLUENOMATTERWHO Thoughts are my own & don’t reflect upon my employer or sorority.","instagram.com/felicious1908?…","https://www.instagram.com/felicious1908?igsh=MXIzZzZmN2lyYmd4bQ%3D%3D&utm_source=qr","0","23","https://t.co/JkmSAFX44Y","0","9878","1434","1500","true","23715648","true","false","false","Over Analyzing in Skyrim","4078","Felicia","1694172525268222293","false","https://pbs.twimg.com/profile_images/1847698172358819840/FFh-7mYV_normal.jpg","","128119","https://twitter.com/Felicious1908","user","https://x.com/Felicious1908","Felicious1908","he unendorsed &amp; then re-endorsed, he's another spineless GOP politician. Trump clearly has connections to Russia that require investigation https://t.co/hRsFS6MrAq","Sun Dec 04 17:23:11 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/140449519/1718383028","Wed May 05 14:27:56 +0000 2010","",,,,,,"0","11066","3044","2160","false","140449519","false","false","false","California","186","Terri",,"false","https://pbs.twimg.com/profile_images/1854207690391646223/KB94TA03_normal.jpg","","37949","https://twitter.com/SocialTerri","user","https://x.com/SocialTerri","SocialTerri","@jimmywhiz It wouldn't surprise me if the Trump/Russia investigation gets dropped. Russia accused Ukraine of interfering w/Trump's election.","Sun Dec 04 16:02:52 +0000 2016"
"true","true","https://pbs.twimg.com/profile_banners/4389432441/1577880898","Sun Dec 06 02:53:23 +0000 2015","#Gay~ love my children, g-children, progressive politics & music,#NeverEverTrump~ Bernie voter#Repeal2ndAmendment #NeverAgain","obama.org","http://obama.org","0","23","https://t.co/0UVvR5tv6M","0","67036","1816","3079","true","4389432441","false","false","false","San Diego, CA","6672","Gary: Trump sucks BIGLY #Kavenope","1029173136468500482","false","https://pbs.twimg.com/profile_images/1210747968774500352/2L-hpcEd_normal.jpg","","34707","https://twitter.com/GByebyetrump","user","https://x.com/GByebyetrump","GByebyetrump","Former Clinton Campaign Manager Calls For Investigation Into Russia Election Interference via @politicususa https://t.co/gaxSVaQTQv","Sun Dec 04 06:35:56 +0000 2016"
